cell_name,x,y,width,height,fixed
VDD,0,3.86615,0.38,1.4,0
CK,4.56473,3.54748,0.38,1.4,0
G0,5.7,0.982133,0.38,1.4,0
G1,0.0215923,1.55992,0.38,1.4,0
G2,0,4.78743,0.38,1.4,0
G3,2.02007,0,0.38,1.4,0
G17,4.17096,2.90874,0.38,1.4,0
DFF_0,0,3.07196,3.23,1.4,0
DFF_1,1.37266,5.15481,3.23,1.4,0
DFF_2,1.58299,1.37305,3.23,1.4,0
NOT_0,4.79103,5.59864,0.38,1.4,0
NOT_1,0.844488,5.6,0.38,1.4,0
AND2_0,5.08838,0,0.76,1.4,0
OR2_0,0,0.0587162,0.76,1.4,0
OR2_1,0.907997,0,0.76,1.4,0
NAND2_0,3.76602,0,0.57,1.4,0
NOR2_0,4.93099,2.24741,0.57,1.4,0
NOR2_1,2.77479,0,0.57,1.4,0
NOR2_2,0,5.6,0.57,1.4,0
NOR2_3,4.49575,0,0.57,1.4,0
