cell_name,x,y,width,height,fixed
VDD,0,3.99334,0.38,1.4,0
CK,4.80961,3.74147,0.38,1.4,0
G0,5.52596,0.00413479,0.38,1.4,0
G1,0,1.7852,0.38,1.4,0
G2,0,5.46515,0.38,1.4,0
G3,2.36411,0,0.38,1.4,0
G17,4.30905,2.86045,0.38,1.4,0
DFF_0,0,3.06518,3.23,1.4,0
DFF_1,1.25521,4.7816,3.23,1.4,0
DFF_2,0.719277,1.21661,3.23,1.4,0
NOT_0,3.90279,5.6,0.38,1.4,0
NOT_1,1.53074,5.6,0.38,1.4,0
AND2_0,4.74134,0,0.76,1.4,0
OR2_0,0,0.033994,0.76,1.4,0
OR2_1,0.749119,0,0.76,1.4,0
NAND2_0,3.71111,0,0.57,1.4,0
NOR2_0,4.84163,2.4434,0.57,1.4,0
NOR2_1,2.9837,0,0.57,1.4,0
NOR2_2,0,5.58797,0.57,1.4,0
NOR2_3,4.28229,0,0.57,1.4,0
