cell_name,x,y,width,height,fixed
VDD,0.137241,3.67646,0.38,1.4,0
CK,3.11489,3.19611,0.38,1.4,0
G0,4.72631,2.08436,0.38,1.4,0
G1,2.32105,3.10805,0.38,1.4,0
G2,1.33691,4.03916,0.38,1.4,0
G3,3.01718,2.13643,0.38,1.4,0
G17,3.46212,3.35462,0.38,1.4,0
DFF_0,1.76637,3.31446,3.23,1.4,0
DFF_1,1.79787,3.3767,3.23,1.4,0
DFF_2,1.37968,3.12631,3.23,1.4,0
NOT_0,4.20242,3.49421,0.38,1.4,0
NOT_1,3.04268,3.57736,0.38,1.4,0
AND2_0,3.43096,2.60519,0.76,1.4,0
OR2_0,2.43995,2.99706,0.76,1.4,0
OR2_1,2.84632,2.72129,0.76,1.4,0
NAND2_0,3.04958,2.64059,0.57,1.4,0
NOR2_0,3.64559,2.98957,0.57,1.4,0
NOR2_1,3.08417,2.97232,0.57,1.4,0
NOR2_2,2.1212,3.68364,0.57,1.4,0
NOR2_3,3.10575,2.40336,0.57,1.4,0
