cell_name,x,y,width,height,fixed
VDD,0,4.64986,0.38,1.4,0
CK,3.57029,4.16951,0.38,1.4,0
G0,5.68251,1.11096,0.38,1.4,0
G1,1.34765,2.13465,0.38,1.4,0
G2,0.363505,5.01256,0.38,1.4,0
G3,2.04378,1.16303,0.38,1.4,0
G17,4.43552,2.39177,0.38,1.4,0
DFF_0,0.792968,2.62409,3.23,1.4,0
DFF_1,0.824473,4.3501,3.23,1.4,0
DFF_2,0.406281,2.15291,3.23,1.4,0
NOT_0,5.03049,4.46761,0.38,1.4,0
NOT_1,2.06928,4.55076,0.38,1.4,0
AND2_0,4.40436,1.63179,0.76,1.4,0
OR2_0,1.46655,2.02367,0.76,1.4,0
OR2_1,1.87292,1.74789,0.76,1.4,0
NAND2_0,2.42431,1.66719,0.57,1.4,0
NOR2_0,4.61899,2.01617,0.57,1.4,0
NOR2_1,2.21278,1.99892,0.57,1.4,0
NOR2_2,1.1478,4.65704,0.57,1.4,0
NOR2_3,4.07915,1.42996,0.57,1.4,0
