cell_name,x,y,width,height,fixed
VDD,0,3.91059,0.38,1.4,0
CK,4.44317,3.82199,0.38,1.4,0
G0,5.7,1.51316,0.38,1.4,0
G1,0.461992,1.337,0.38,1.4,0
G2,0,4.75807,0.38,1.4,0
G3,2.04364,0,0.38,1.4,0
G17,3.83956,3.36687,0.38,1.4,0
DFF_0,0,3.0394,3.23,1.4,0
DFF_1,1.30602,5.16998,3.23,1.4,0
DFF_2,2.05696,1.4232,3.23,1.4,0
NOT_0,4.75804,5.45135,0.38,1.4,0
NOT_1,0.923264,5.6,0.38,1.4,0
AND2_0,5.22859,0,0.76,1.4,0
OR2_0,0.0016688,0.114293,0.76,1.4,0
OR2_1,1.02577,0.22507,0.76,1.4,0
NAND2_0,3.71983,0,0.57,1.4,0
NOR2_0,4.8351,2.80203,0.57,1.4,0
NOR2_1,2.66781,0,0.57,1.4,0
NOR2_2,0,5.6,0.57,1.4,0
NOR2_3,4.54885,0,0.57,1.4,0
