cell_name,x,y,width,height,fixed
VDD,0,4.42775,0.38,1.4,0
CK,4.39526,4.21011,0.38,1.4,0
G0,5.0489,0,0.38,1.4,0
G1,0,1.27503,0.38,1.4,0
G2,0,5.6,0.38,1.4,0
G3,2.62451,0,0.38,1.4,0
G17,4.49951,2.88518,0.38,1.4,0
DFF_0,0,3.26153,3.23,1.4,0
DFF_1,0.658034,5.10851,3.23,1.4,0
DFF_2,0.706336,1.26213,3.23,1.4,0
NOT_0,3.60079,5.6,0.38,1.4,0
NOT_1,1.56663,5.6,0.38,1.4,0
AND2_0,4.69179,0,0.76,1.4,0
OR2_0,0,0.328256,0.76,1.4,0
OR2_1,1.14393,0,0.76,1.4,0
NAND2_0,3.92311,0,0.57,1.4,0
NOR2_0,4.75846,1.9691,0.57,1.4,0
NOR2_1,3.42467,0.178558,0.57,1.4,0
NOR2_2,0,5.6,0.57,1.4,0
NOR2_3,4.33579,0,0.57,1.4,0
