cell_name,x,y,width,height,fixed
VDD,0,4.99021,0.38,1.4,0
CK,4.15273,4.7468,0.38,1.4,0
G0,5.28028,0,0.38,1.4,0
G1,0.135239,1.01915,0.38,1.4,0
G2,0,5.6,0.38,1.4,0
G3,2.07374,0,0.38,1.4,0
G17,4.51849,2.30512,0.38,1.4,0
DFF_0,0,3.58797,3.23,1.4,0
DFF_1,0.139056,5.37212,3.23,1.4,0
DFF_2,0.249719,1.05504,3.23,1.4,0
NOT_0,4.06536,5.6,0.38,1.4,0
NOT_1,1.30677,5.6,0.38,1.4,0
AND2_0,4.9756,0.41938,0.76,1.4,0
OR2_0,0.254135,0.866788,0.76,1.4,0
OR2_1,1.29075,0.535474,0.76,1.4,0
NAND2_0,3.49182,0.454778,0.57,1.4,0
NOR2_0,5.09607,1.434,0.57,1.4,0
NOR2_1,3.07296,0.786511,0.57,1.4,0
NOR2_2,0.144234,5.6,0.57,1.4,0
NOR2_3,4.39187,0.217545,0.57,1.4,0
