cell_name,x,y,width,height,fixed
VDD,17.944,90.8318,0.38,1.4,0
CK,94.1979,93.0536,0.38,1.4,0
g35,152.099,117.322,0.38,1.4,0
g36,156.143,37.2994,0.38,1.4,0
g6744,129.484,127.547,0.38,1.4,0
g6745,132.5,73.697,0.38,1.4,0
g6746,39.9349,142.008,0.38,1.4,0
g6747,0,34.3323,0.38,1.4,0
g6748,39.54,9.40907,0.38,1.4,0
g6749,53.9801,131.786,0.38,1.4,0
g6750,119.002,60.9824,0.38,1.4,0
g6751,177.238,84.6059,0.38,1.4,0
g6752,20.4333,176.4,0.38,1.4,0
g6753,47.7057,8.43479,0.38,1.4,0
g84,123.09,102.539,0.38,1.4,0
g120,133.158,126.826,0.38,1.4,0
g5,129.217,7.35561,0.38,1.4,0
g113,10.4205,89.841,0.38,1.4,0
g126,3.03226,164.891,0.38,1.4,0
g99,177.238,42.8728,0.38,1.4,0
g53,177.126,175.038,0.38,1.4,0
g116,164.081,8.67423,0.38,1.4,0
g92,0,105.463,0.38,1.4,0
g56,0,94.2055,0.38,1.4,0
g91,159.245,77.8707,0.38,1.4,0
g44,66.1982,123.688,0.38,1.4,0
g57,113.037,26.2216,0.38,1.4,0
g100,177.238,14.2053,0.38,1.4,0
g54,52.0209,11.2351,0.38,1.4,0
g124,19.5257,94.7262,0.38,1.4,0
g125,170.359,43.8581,0.38,1.4,0
g114,27.3046,156.296,0.38,1.4,0
g134,0,3.32136,0.38,1.4,0
g72,157.853,39.8308,0.38,1.4,0
g115,58.8092,2.93396,0.38,1.4,0
g135,15.3141,27.884,0.38,1.4,0
g90,126.437,24.5153,0.38,1.4,0
g127,156.565,19.235,0.38,1.4,0
g64,3.78348,19.2621,0.38,1.4,0
g73,22.5259,57.1682,0.38,1.4,0
g7243,163.305,123.916,0.38,1.4,0
g7245,96.1769,127.617,0.38,1.4,0
g7257,117.106,9.1836,0.38,1.4,0
g7260,40.4404,116.561,0.38,1.4,0
g7540,65.8931,176.4,0.38,1.4,0
g7916,14.7044,86.9924,0.38,1.4,0
g7946,0,34.4364,0.38,1.4,0
g8132,13.4105,119.519,0.38,1.4,0
g8178,43.6986,8.59811,0.38,1.4,0
g8215,131.533,41.263,0.38,1.4,0
g8235,153.098,174.325,0.38,1.4,0
g8277,49.0847,127.811,0.38,1.4,0
g8279,177.238,147.673,0.38,1.4,0
g8283,0,7.33422,0.38,1.4,0
g8291,146.298,10.2664,0.38,1.4,0
g8342,64.2512,134.23,0.38,1.4,0
