cell_name,x,y,width,height,fixed
VDD,12.6838,92.5715,0.38,1.4,0
CK,94.0463,90.435,0.38,1.4,0
g35,146.313,106.687,0.38,1.4,0
g36,152.878,32.2027,0.38,1.4,0
g6744,133.986,131.051,0.38,1.4,0
g6745,166.938,74.2972,0.38,1.4,0
g6746,33.076,151.334,0.38,1.4,0
g6747,26.1033,29.2356,0.38,1.4,0
g6748,32.6811,25.4082,0.38,1.4,0
g6749,65.9062,145.331,0.38,1.4,0
g6750,157.22,77.7129,0.38,1.4,0
g6751,166.938,99.9373,0.38,1.4,0
g6752,27.5158,149.092,0.38,1.4,0
g6753,47.4471,32.8667,0.38,1.4,0
g84,160.65,104.248,0.38,1.4,0
g120,131.193,123.607,0.38,1.4,0
g5,129.197,32.4215,0.38,1.4,0
g113,9.52602,75.3367,0.38,1.4,0
g126,27.5158,146.614,0.38,1.4,0
g99,153.818,36.0477,0.38,1.4,0
g53,147.494,145.735,0.38,1.4,0
g116,150.735,42.8026,0.38,1.4,0
g92,12.0953,108.725,0.38,1.4,0
g56,11.018,106.647,0.38,1.4,0
g91,164.64,71.0637,0.38,1.4,0
g44,73.7675,152.954,0.38,1.4,0
g57,107.924,16.9181,0.38,1.4,0
g100,148.33,27.6712,0.38,1.4,0
g54,58.5826,22.2861,0.38,1.4,0
g124,9.62103,78.5876,0.38,1.4,0
g125,151.829,38.1938,0.38,1.4,0
g114,27.5158,147.522,0.38,1.4,0
g134,26.0105,42.872,0.38,1.4,0
g72,152.883,31.2112,0.38,1.4,0
g115,64.1331,20.7797,0.38,1.4,0
g135,29.786,27.7823,0.38,1.4,0
g90,68.5146,8.76543,0.38,1.4,0
g127,137.506,26.0633,0.38,1.4,0
g64,29.3334,27.7823,0.38,1.4,0
g73,22.2861,64.2616,0.38,1.4,0
g7243,146.256,118.414,0.38,1.4,0
g7245,104.767,165.856,0.38,1.4,0
g7257,108.243,18.7157,0.38,1.4,0
g7260,13.4966,108.18,0.38,1.4,0
g7540,65.5959,159.255,0.38,1.4,0
g7916,10.8603,74.2597,0.38,1.4,0
g7946,25.4082,40.4737,0.38,1.4,0
g8132,21.7591,110.478,0.38,1.4,0
g8178,57.6031,22.6236,0.38,1.4,0
g8215,135.822,30.3694,0.38,1.4,0
g8235,149.722,146.614,0.38,1.4,0
g8277,54.2496,131.708,0.38,1.4,0
g8279,150.779,136.861,0.38,1.4,0
g8283,28.9079,28.9079,0.38,1.4,0
g8291,149.384,28.0309,0.38,1.4,0
g8342,82.0689,170.121,0.38,1.4,0
g8344,22.1658,45.1894,0.38,1.4,0
g8353,147.924,146.477,0.38,1.4,0
g8358,169.47,79.1088,0.38,1.4,0
g8398,23.1531,37.2899,0.38,1.4,0
g8403,21.3662,124.982,0.38,1.4,0
g8416,28.9079,149.148,0.38,1.4,0
g8475,29.32,149.429,0.38,1.4,0
g8719,153.938,119.612,0.38,1.4,0
g8783,29.0562,28.6892,0.38,1.4,0
g8784,148.845,147.492,0.38,1.4,0
g8785,149.207,27.2507,0.38,1.4,0
g8786,29.786,147.67,0.38,1.4,0
g8787,30.6329,146.792,0.38,1.4,0
g8788,106.954,164.521,0.38,1.4,0
g8789,29.8097,28.7303,0.38,1.4,0
g8839,125.393,24.6549,0.38,1.4,0
g8870,136.876,22.6882,0.38,1.4,0
g8915,108.184,13.2185,0.38,1.4,0
g8916,23.5429,115.869,0.38,1.4,0
g8917,151.702,143.01,0.38,1.4,0
g8918,64.9542,19.36,0.38,1.4,0
g8919,24.4027,31.578,0.38,1.4,0
g8920,148.33,28.9079,0.38,1.4,0
g9019,33.1329,34.7435,0.38,1.4,0
g9048,151.502,130.918,0.38,1.4,0
g9251,117.806,152.468,0.38,1.4,0
g9497,100.045,12.8135,0.38,1.4,0
g9553,26.6357,44.1131,0.38,1.4,0
g9555,148.592,148.547,0.38,1.4,0
g9615,148.33,28.9079,0.38,1.4,0
g9617,156.34,69.1835,0.38,1.4,0
g9680,81.6191,7.00655,0.38,1.4,0
g9682,155.433,121.354,0.38,1.4,0
g9741,145.62,33.2825,0.38,1.4,0
g9743,165.519,70.3427,0.38,1.4,0
g9817,151.16,30.154,0.38,1.4,0
g10122,28.7303,29.786,0.38,1.4,0
g10306,37.9484,24.0234,0.38,1.4,0
g10500,28.9079,38.6113,0.38,1.4,0
g10527,30.7551,42.4287,0.38,1.4,0
g11349,23.7799,139.488,0.38,1.4,0
g11388,106.178,166.874,0.38,1.4,0
g11418,168.544,99.9515,0.38,1.4,0
g11447,138.023,149.709,0.38,1.4,0
g11678,151.213,146.696,0.38,1.4,0
g11770,142.854,25.2306,0.38,1.4,0
g12184,27.5158,147.492,0.38,1.4,0
g12238,137.07,26.8751,0.38,1.4,0
g12300,155.463,111.745,0.38,1.4,0
g12350,146.572,27.2507,0.38,1.4,0
g12368,143.452,150.119,0.38,1.4,0
g12422,103.426,25.6778,0.38,1.4,0
g12470,144.317,59.9054,0.38,1.4,0
g12832,39.5523,23.0242,0.38,1.4,0
g12919,23.8453,121.099,0.38,1.4,0
g12923,109.176,13.4966,0.38,1.4,0
g13039,28.0309,149.195,0.38,1.4,0
g13049,146.207,106.37,0.38,1.4,0
g13068,30.6652,146.35,0.38,1.4,0
g13085,146.324,134.301,0.38,1.4,0
g13099,75.9659,7.25056,0.38,1.4,0
g13259,149.384,29.0453,0.38,1.4,0
g13272,146.572,147.849,0.38,1.4,0
g13865,144.996,33.0115,0.38,1.4,0
g13881,29.8147,32.3622,0.38,1.4,0
g13895,28.9079,28.5628,0.38,1.4,0
g13906,80.4684,22.2341,0.38,1.4,0
g13926,22.6005,73.2396,0.38,1.4,0
g13966,30.4873,141.056,0.38,1.4,0
g14096,29.5771,147.103,0.38,1.4,0
g14125,11.0842,105.751,0.38,1.4,0
g14147,27.8533,28.0309,0.38,1.4,0
g14167,95.7854,173.765,0.38,1.4,0
g14189,103.752,17.4871,0.38,1.4,0
g14201,138.892,32.9655,0.38,1.4,0
g14217,34.335,145.36,0.38,1.4,0
g14421,47.2014,153.728,0.38,1.4,0
g14451,72.2928,167.635,0.38,1.4,0
g14518,28.3928,147.492,0.38,1.4,0
g14597,147.451,148.435,0.38,1.4,0
g14635,31.1262,112.999,0.38,1.4,0
g14662,159.578,66.6637,0.38,1.4,0
g14673,28.9079,148.206,0.38,1.4,0
