cell_name,x,y,width,height,fixed
VDD,36.0892,89.4561,0.38,1.4,0
CK,87.1695,91.8008,0.38,1.4,0
g35,138.423,119.903,0.38,1.4,0
g36,150.269,51.6296,0.38,1.4,0
g6744,121.707,144.012,0.38,1.4,0
g6745,142.419,69.3644,0.38,1.4,0
g6746,48.5206,131.851,0.38,1.4,0
g6747,30.8759,54.2267,0.38,1.4,0
g6748,37.7921,48.3966,0.38,1.4,0
g6749,70.3585,149.707,0.38,1.4,0
g6750,152.145,71.9774,0.38,1.4,0
g6751,146.297,111.231,0.38,1.4,0
g6752,37.0195,135.749,0.38,1.4,0
g6753,36.0324,60.3089,0.38,1.4,0
g84,150.935,118.524,0.38,1.4,0
g120,114.262,122.344,0.38,1.4,0
g5,145.641,63.5542,0.38,1.4,0
g113,30.5205,69.7041,0.38,1.4,0
g126,30.436,120.526,0.38,1.4,0
g99,148.126,57.0556,0.38,1.4,0
g53,143.469,129.662,0.38,1.4,0
g116,147.978,83.1231,0.38,1.4,0
g92,21.442,112.611,0.38,1.4,0
g56,26.3781,119.64,0.38,1.4,0
g91,144.333,62.292,0.38,1.4,0
g44,45.8932,138.417,0.38,1.4,0
g57,109.024,30.0826,0.38,1.4,0
g100,132.658,41.2684,0.38,1.4,0
g54,65.0785,28.3028,0.38,1.4,0
g124,35.3091,67.6538,0.38,1.4,0
g125,126.565,39.1525,0.38,1.4,0
g114,35.7438,136.988,0.38,1.4,0
g134,32.8741,73.8571,0.38,1.4,0
g72,152.267,44.1682,0.38,1.4,0
g115,68.141,34.318,0.38,1.4,0
g135,44.6386,43.1223,0.38,1.4,0
g90,64.9087,26.5658,0.38,1.4,0
g127,107.31,26.8233,0.38,1.4,0
g64,45.6781,43.0997,0.38,1.4,0
g73,18.1817,75.8633,0.38,1.4,0
g7243,126.27,139.432,0.38,1.4,0
g7245,115.107,156.627,0.38,1.4,0
g7257,108.035,32.3434,0.38,1.4,0
g7260,31.606,116.66,0.38,1.4,0
g7540,63.4017,154.443,0.38,1.4,0
g7916,24.486,62.0187,0.38,1.4,0
g7946,27.7922,72.9265,0.38,1.4,0
g8132,31.2489,112.604,0.38,1.4,0
g8178,74.6558,24.5352,0.38,1.4,0
g8215,138.246,46.1679,0.38,1.4,0
g8235,146.341,124.384,0.38,1.4,0
g8277,69.476,154.365,0.38,1.4,0
g8279,146.576,109.383,0.38,1.4,0
g8283,32.0541,51.8834,0.38,1.4,0
g8291,150.19,47.2247,0.38,1.4,0
g8342,77.0129,153.952,0.38,1.4,0
g8344,35.4452,50.8315,0.38,1.4,0
g8353,144.617,133.131,0.38,1.4,0
g8358,150.59,73.5381,0.38,1.4,0
g8398,32.4233,56.5161,0.38,1.4,0
g8403,24.3223,125.606,0.38,1.4,0
g8416,47.0729,142.203,0.38,1.4,0
g8475,43.1699,146.719,0.38,1.4,0
g8719,142.676,121.4,0.38,1.4,0
g8783,34.7193,38.6284,0.38,1.4,0
g8784,135.03,120.432,0.38,1.4,0
g8785,140.009,39.4344,0.38,1.4,0
g8786,43.0512,140.989,0.38,1.4,0
g8787,40.2181,138.473,0.38,1.4,0
g8788,123.318,138.796,0.38,1.4,0
g8789,35.3633,38.9725,0.38,1.4,0
g8839,133.169,41.1722,0.38,1.4,0
g8870,133.319,41.3128,0.38,1.4,0
g8915,112.919,21.2905,0.38,1.4,0
g8916,44.2113,129.79,0.38,1.4,0
g8917,132.237,131.261,0.38,1.4,0
g8918,58.2497,36.4169,0.38,1.4,0
g8919,31.1924,54.3806,0.38,1.4,0
