cell_name,x,y,width,height,fixed
VDD,0,89.2205,0.38,1.4,0
CK,92.4632,89.6512,0.38,1.4,0
g35,176.319,138.792,0.38,1.4,0
g36,177.238,5.04748,0.38,1.4,0
g6744,160.724,157.861,0.38,1.4,0
g6745,167.918,59.9873,0.38,1.4,0
g6746,6.85074,176.003,0.38,1.4,0
g6747,0,2.08039,0.38,1.4,0
g6748,6.45584,0,0.38,1.4,0
g6749,33.4403,166.208,0.38,1.4,0
g6750,154.421,62.2448,0.38,1.4,0
g6751,177.238,112.691,0.38,1.4,0
g6752,0.0387231,176.4,0.38,1.4,0
g6753,18.1989,1.55732,0.38,1.4,0
g84,158.509,121.659,0.38,1.4,0
g120,161.227,153.62,0.38,1.4,0
g5,158.442,1.34707,0.38,1.4,0
g113,0,62.7532,0.38,1.4,0
g126,0.0387231,176.037,0.38,1.4,0
g99,177.238,9.80464,0.38,1.4,0
g53,176.745,175.768,0.38,1.4,0
g116,177.238,8.56945,0.38,1.4,0
g92,0,128.344,0.38,1.4,0
g56,0,118.937,0.38,1.4,0
g91,177.238,54.0307,0.38,1.4,0
g44,57.3894,159.106,0.38,1.4,0
g57,136.532,0,0.38,1.4,0
g100,177.075,0.0202644,0.38,1.4,0
g54,27.2391,0,0.38,1.4,0
g124,0,66.569,0.38,1.4,0
g125,177.238,11.3381,0.38,1.4,0
g114,0.0387231,176.243,0.38,1.4,0
g134,0,8.6286,0.38,1.4,0
g72,177.238,6.01931,0.38,1.4,0
g115,33.2338,0,0.38,1.4,0
g135,0.362596,0.031525,0.38,1.4,0
g90,93.0299,0,0.38,1.4,0
g127,171.042,0,0.38,1.4,0
g64,0.244232,0.031525,0.38,1.4,0
g73,0,32.9174,0.38,1.4,0
g7243,176.496,149.491,0.38,1.4,0
g7245,120.197,163.035,0.38,1.4,0
g7257,139.987,0,0.38,1.4,0
g7260,5.02165,130.498,0.38,1.4,0
g7540,43.0122,176.4,0.38,1.4,0
g7916,0,61.4454,0.38,1.4,0
g7946,0,9.26203,0.38,1.4,0
g8132,0,142.4,0.38,1.4,0
g8178,24.7871,0,0.38,1.4,0
g8215,163.267,6.84066,0.38,1.4,0
g8235,177.199,176.037,0.38,1.4,0
g8277,23.5595,156.346,0.38,1.4,0
g8279,177.238,169.132,0.38,1.4,0
g8283,0.16242,0.16242,0.38,1.4,0
g8291,177.199,0.0387231,0.38,1.4,0
g8342,59.168,169.649,0.38,1.4,0
g8344,0,16.6405,0.38,1.4,0
g8353,176.863,176,0.38,1.4,0
g8358,177.238,81.0682,0.38,1.4,0
g8398,0,11.0407,0.38,1.4,0
g8403,0,154.523,0.38,1.4,0
g8416,0.16242,176.4,0.38,1.4,0
g8475,0.241673,176.4,0.38,1.4,0
g8719,174.374,150.64,0.38,1.4,0
g8783,0.190943,0.122732,0.38,1.4,0
g8784,177.075,176.238,0.38,1.4,0
g8785,177.199,0,0.38,1.4,0
g8786,0.362596,176.238,0.38,1.4,0
g8787,0.631609,176.037,0.38,1.4,0
g8788,118.882,176.4,0.38,1.4,0
g8789,0.369085,0.16242,0.38,1.4,0
g8839,154.912,0,0.38,1.4,0
g8870,164.691,0,0.38,1.4,0
g8915,127.761,0,0.38,1.4,0
g8916,0,146.769,0.38,1.4,0
g8917,177.238,169.058,0.38,1.4,0
g8918,41.1956,0,0.38,1.4,0
g8919,0,4.42281,0.38,1.4,0
g8920,177.075,0.16242,0.38,1.4,0
g9019,7.94096,9.55158,0.38,1.4,0
g9048,177.238,165.503,0.38,1.4,0
g9251,148.368,176.4,0.38,1.4,0
g9497,129.252,4.96109,0.38,1.4,0
g9553,4.38271,14.2938,0.38,1.4,0
g9555,177.075,176.361,0.38,1.4,0
g9615,177.075,0.16242,0.38,1.4,0
g9617,177.238,37.3271,0.38,1.4,0
g9680,63.6087,0,0.38,1.4,0
g9682,177.238,154.355,0.38,1.4,0
g9741,176.245,7.05729,0.38,1.4,0
g9743,177.238,56.7262,0.38,1.4,0
g9817,177.238,2.99876,0.38,1.4,0
g10122,0.16242,0.362596,0.38,1.4,0
g10306,7.06697,0,0.38,1.4,0
g10500,0.16242,5.21377,0.38,1.4,0
g10527,0.721509,14.4364,0.38,1.4,0
g11349,0,166.723,0.38,1.4,0
g11388,85.0262,176.4,0.38,1.4,0
g11418,177.238,116.734,0.38,1.4,0
g11447,168.433,175.769,0.38,1.4,0
g11678,177.238,173.714,0.38,1.4,0
g11770,169.838,0,0.38,1.4,0
g12184,0.0387231,176.238,0.38,1.4,0
g12238,164.048,3.0089,0.38,1.4,0
g12300,177.238,142.103,0.38,1.4,0
g12350,176.606,0,0.38,1.4,0
g12368,170.11,176.4,0.38,1.4,0
g12422,127.146,0,0.38,1.4,0
g12470,131.079,82.1123,0.38,1.4,0
g12832,12.3971,0,0.38,1.4,0
g12919,0,151.504,0.38,1.4,0
g12923,130.002,0,0.38,1.4,0
g13039,0.0387231,176.4,0.38,1.4,0
g13049,176.275,138.114,0.38,1.4,0
g13068,0.631609,175.917,0.38,1.4,0
g13085,176.52,162.115,0.38,1.4,0
g13099,57.5535,0,0.38,1.4,0
g13259,177.199,0.18884,0.38,1.4,0
g13272,176.606,176.238,0.38,1.4,0
g13865,171.997,1.63047,0.38,1.4,0
g13881,2.83707,1.31902,0.38,1.4,0
g13895,0.16242,0.0960487,0.38,1.4,0
g13906,115.547,21.4796,0.38,1.4,0
g13926,0,61.5054,0.38,1.4,0
g13966,2.6727,172.578,0.38,1.4,0
g14096,0.342382,176.152,0.38,1.4,0
g14125,0,122.777,0.38,1.4,0
g14147,0.0387231,0.0387231,0.38,1.4,0
g14167,110.333,166.836,0.38,1.4,0
g14189,119.329,17.723,0.38,1.4,0
g14201,164.94,9.5303,0.38,1.4,0
g14217,7.25791,169.989,0.38,1.4,0
g14421,18.4559,176.4,0.38,1.4,0
g14451,57.836,176.4,0.38,1.4,0
g14518,0.16242,176.238,0.38,1.4,0
g14597,176.875,176.316,0.38,1.4,0
g14635,35.1201,113.943,0.38,1.4,0
g14662,177.238,45.9148,0.38,1.4,0
g14673,0.16242,176.327,0.38,1.4,0
g14694,26.1519,121.699,0.38,1.4,0
g14705,5.61048,6.32301,0.38,1.4,0
g14738,43.0215,0.0387231,0.38,1.4,0
g14749,1.36986,160.497,0.38,1.4,0
g14779,0,52.2573,0.38,1.4,0
g14828,141.474,161.849,0.38,1.4,0
g16603,1.78626,166.742,0.38,1.4,0
g16624,6.96718,0,0.38,1.4,0
g16627,129.571,176.4,0.38,1.4,0
g16656,0,170.096,0.38,1.4,0
g16659,0,26.3982,0.38,1.4,0
g16686,177.238,167.793,0.38,1.4,0
g16693,0,152.859,0.38,1.4,0
g16718,170.051,176.371,0.38,1.4,0
g16722,9.89274,176.4,0.38,1.4,0
g16744,120.738,164.455,0.38,1.4,0
g16748,44.616,176.4,0.38,1.4,0
g16775,176.606,32.8299,0.38,1.4,0
g16874,176.285,31.4571,0.38,1.4,0
g16924,33.0867,176.4,0.38,1.4,0
g16955,5.03895,114.671,0.38,1.4,0
g17291,174.532,176.4,0.38,1.4,0
g17316,176.501,153.689,0.38,1.4,0
g17320,52.073,0,0.38,1.4,0
g17400,47.8095,176.4,0.38,1.4,0
g17404,0.240444,176.141,0.38,1.4,0
g17423,11.9498,8.88927,0.38,1.4,0
g17519,177.238,78.4084,0.38,1.4,0
g17577,177.238,6.56763,0.38,1.4,0
g17580,174.915,120.037,0.38,1.4,0
g17604,174.363,0.893793,0.38,1.4,0
g17607,158.228,174.509,0.38,1.4,0
g17639,20.9425,176.4,0.38,1.4,0
g17646,17.699,21.1514,0.38,1.4,0
g17649,0.0387231,0.16242,0.38,1.4,0
g17674,177.238,106.693,0.38,1.4,0
g17678,0,146.961,0.38,1.4,0
g17685,1.58065,5.55787,0.38,1.4,0
g17688,0,4.00357,0.38,1.4,0
g17711,0,168.748,0.38,1.4,0
g17715,3.0243,135.961,0.38,1.4,0
g17722,0.16242,176.392,0.38,1.4,0
g17739,140.035,0.179226,0.38,1.4,0
g17743,176.875,172.418,0.38,1.4,0
g17760,0.0387231,175.947,0.38,1.4,0
g17764,102.059,167.581,0.38,1.4,0
g17778,132.219,55.5569,0.38,1.4,0
g17787,177.033,1.89428,0.38,1.4,0
g17813,175.411,31.4944,0.38,1.4,0
g17819,0.251804,175.947,0.38,1.4,0
g17845,0,173.752,0.38,1.4,0
g17871,29.3251,60.6643,0.38,1.4,0
g18092,129.873,0,0.38,1.4,0
g18094,177.238,61.5027,0.38,1.4,0
g18095,0.16242,3.50026,0.38,1.4,0
g18096,177.199,0.631609,0.38,1.4,0
g18097,176.606,21.5818,0.38,1.4,0
g18098,0.0387231,176.361,0.38,1.4,0
g18099,15.1682,176.4,0.38,1.4,0
g18100,162.118,1.41101,0.38,1.4,0
g18101,177.238,146.24,0.38,1.4,0
g18881,177.238,66.6123,0.38,1.4,0
g19334,43.4536,163.394,0.38,1.4,0
g19357,45.4504,0,0.38,1.4,0
g20049,26.5479,176.4,0.38,1.4,0
g20557,0,43.9131,0.38,1.4,0
g20652,61.0931,151.793,0.38,1.4,0
g20654,0.362596,0.16242,0.38,1.4,0
g20763,177.238,134.469,0.38,1.4,0
g20899,0,29.8346,0.38,1.4,0
g20901,16.6707,176.4,0.38,1.4,0
g21176,130.511,176.4,0.38,1.4,0
g21245,55.1531,0,0.38,1.4,0
g21270,177.238,8.50089,0.38,1.4,0
g21292,37.4011,176.4,0.38,1.4,0
g21698,177.075,176.361,0.38,1.4,0
g21727,0,11.9859,0.38,1.4,0
g23002,0.362596,176.4,0.38,1.4,0
g23190,153.934,63.3023,0.38,1.4,0
g23612,0,174.061,0.38,1.4,0
g23652,177.199,0.0387231,0.38,1.4,0
g23683,0.144927,133.074,0.38,1.4,0
g23759,37.6823,175.437,0.38,1.4,0
g24151,161.52,176.4,0.38,1.4,0
g25114,0.49653,175.768,0.38,1.4,0
g25167,171.561,0,0.38,1.4,0
g25219,7.64519,0,0.38,1.4,0
g25259,174.719,175.329,0.38,1.4,0
g25582,174.216,176.4,0.38,1.4,0
g25583,15.6685,175.183,0.38,1.4,0
g25584,23.7998,168.178,0.38,1.4,0
g25585,161.507,175.02,0.38,1.4,0
g25586,3.0548,176.4,0.38,1.4,0
g25587,177.075,0.362596,0.38,1.4,0
g25588,14.6825,173.869,0.38,1.4,0
g25589,142.555,176.4,0.38,1.4,0
g25590,27.271,175.437,0.38,1.4,0
g26801,167.443,10.4791,0.38,1.4,0
g26875,177.075,176.037,0.38,1.4,0
g26876,23.2733,0,0.38,1.4,0
g26877,3.25379,174.359,0.38,1.4,0
g27831,0.503419,0.16242,0.38,1.4,0
g28030,0,63.5376,0.38,1.4,0
g28041,26.8002,176.4,0.38,1.4,0
g28042,12.8283,7.69264,0.38,1.4,0
g28753,177.199,0.0961784,0.38,1.4,0
g29210,177.238,165.296,0.38,1.4,0
g29211,0,83.9377,0.38,1.4,0
g29212,177.238,107.771,0.38,1.4,0
g29213,0,169.18,0.38,1.4,0
g29214,71.7274,0,0.38,1.4,0
g29215,0.0615204,176.238,0.38,1.4,0
g29216,175.037,11.3156,0.38,1.4,0
g29217,38.6937,154.099,0.38,1.4,0
g29218,143.366,176.4,0.38,1.4,0
g29219,120.032,0,0.38,1.4,0
g29220,125.383,176.4,0.38,1.4,0
g29221,61.4383,161.801,0.38,1.4,0
g30327,166.315,9.15509,0.38,1.4,0
g30329,177.238,110.408,0.38,1.4,0
g30330,169.064,176.4,0.38,1.4,0
g30331,26.283,176.4,0.38,1.4,0
