cell_name,x,y,width,height,fixed
VDD,39.2351,89.7073,0.38,1.4,0
CK,90.0404,90.3372,0.38,1.4,0
g35,134.567,115.747,0.38,1.4,0
g36,150.13,51.1273,0.38,1.4,0
g6744,124.282,144.934,0.38,1.4,0
g6745,146.523,67.2064,0.38,1.4,0
g6746,47.0597,133.315,0.38,1.4,0
g6747,31.0694,54.0795,0.38,1.4,0
g6748,37.0069,46.0789,0.38,1.4,0
g6749,70.6364,151.401,0.38,1.4,0
g6750,153.071,74.1928,0.38,1.4,0
g6751,147.433,112.378,0.38,1.4,0
g6752,37.2574,137.392,0.38,1.4,0
g6753,37.5001,57.3282,0.38,1.4,0
g84,151.516,118.364,0.38,1.4,0
g120,114.337,125.708,0.38,1.4,0
g5,145.552,61.5079,0.38,1.4,0
g113,27.6003,71.7841,0.38,1.4,0
g126,31.663,122.581,0.38,1.4,0
g99,151.033,55.1465,0.38,1.4,0
g53,144.298,134.649,0.38,1.4,0
g116,146.028,79.0672,0.38,1.4,0
g92,20.7611,112.067,0.38,1.4,0
g56,25.7872,114.596,0.38,1.4,0
g91,145.424,61.9243,0.38,1.4,0
g44,50.8432,139.997,0.38,1.4,0
g57,108.203,29.3066,0.38,1.4,0
g100,131.197,39.7794,0.38,1.4,0
g54,62.4757,27.1397,0.38,1.4,0
g124,30.5196,69.2374,0.38,1.4,0
g125,129.983,38.0933,0.38,1.4,0
g114,34.136,135.87,0.38,1.4,0
g134,30.706,73.9758,0.38,1.4,0
g72,149.232,43.7057,0.38,1.4,0
g115,66.2494,27.155,0.38,1.4,0
g135,42.7101,42.8241,0.38,1.4,0
g90,63.3655,24.084,0.38,1.4,0
g127,107.915,29.2128,0.38,1.4,0
g64,42.9206,42.8026,0.38,1.4,0
g73,19.8572,76.1862,0.38,1.4,0
g7243,125.472,134.14,0.38,1.4,0
g7245,114.492,152.415,0.38,1.4,0
g7257,109.231,29.754,0.38,1.4,0
g7260,32.7703,112.79,0.38,1.4,0
g7540,60.667,153.319,0.38,1.4,0
g7916,25.6259,60.5987,0.38,1.4,0
g7946,29.0865,72.7628,0.38,1.4,0
g8132,31.3389,112.526,0.38,1.4,0
g8178,71.3785,25.1821,0.38,1.4,0
g8215,136.069,44.857,0.38,1.4,0
g8235,145.671,124.051,0.38,1.4,0
g8277,64.6254,152.429,0.38,1.4,0
g8279,146.946,112.582,0.38,1.4,0
g8283,31.9688,50.7518,0.38,1.4,0
g8291,147.814,44.4694,0.38,1.4,0
g8342,80.1674,154.025,0.38,1.4,0
g8344,33.8817,49.385,0.38,1.4,0
g8353,145.928,135.145,0.38,1.4,0
g8358,155.289,77.0326,0.38,1.4,0
g8398,28.7767,54.8201,0.38,1.4,0
g8403,25.6935,124.345,0.38,1.4,0
g8416,48.8183,142.846,0.38,1.4,0
g8475,44.9538,146.657,0.38,1.4,0
g8719,143.584,119.592,0.38,1.4,0
g8783,36.2615,39.3939,0.38,1.4,0
g8784,134.764,126.494,0.38,1.4,0
g8785,139.98,41.2545,0.38,1.4,0
g8786,42.2276,140.597,0.38,1.4,0
g8787,41.7818,136.757,0.38,1.4,0
g8788,120.822,134.953,0.38,1.4,0
g8789,36.8401,39.6614,0.38,1.4,0
g8839,130.72,36.0743,0.38,1.4,0
g8870,133.93,35.8985,0.38,1.4,0
g8915,112.575,24.2945,0.38,1.4,0
