cell_name,x,y,width,height,fixed
VDD,0.275668,92.243,0.38,1.4,0
CK,90.6721,91.2323,0.38,1.4,0
g35,169.768,134.99,0.38,1.4,0
g36,173.812,19.631,0.38,1.4,0
g6744,147.153,145.215,0.38,1.4,0
g6745,150.168,56.1085,0.38,1.4,0
g6746,22.2665,159.676,0.38,1.4,0
g6747,0,16.6639,0.38,1.4,0
g6748,21.8716,0,0.38,1.4,0
g6749,36.3117,149.454,0.38,1.4,0
g6750,136.671,49.8308,0.38,1.4,0
g6751,177.238,102.274,0.38,1.4,0
g6752,2.76493,176.4,0.38,1.4,0
g6753,30.0374,0,0.38,1.4,0
g84,140.758,120.193,0.38,1.4,0
g120,150.827,144.494,0.38,1.4,0
g5,146.885,0,0.38,1.4,0
g113,0,72.1726,0.38,1.4,0
g126,0,176.4,0.38,1.4,0
g99,177.238,25.2045,0.38,1.4,0
g53,177.238,176.4,0.38,1.4,0
g116,177.238,0,0.38,1.4,0
g92,0,123.131,0.38,1.4,0
g56,0,111.851,0.38,1.4,0
g91,176.913,60.2024,0.38,1.4,0
g44,49.6762,141.356,0.38,1.4,0
g57,130.706,8.55322,0.38,1.4,0
g100,177.238,0,0.38,1.4,0
g54,34.3525,0,0.38,1.4,0
g124,1.85732,77.0579,0.38,1.4,0
g125,177.238,26.1897,0.38,1.4,0
g114,9.63622,173.965,0.38,1.4,0
g134,0,0,0.38,1.4,0
g72,175.521,22.1624,0.38,1.4,0
g115,41.1409,0,0.38,1.4,0
g135,0,10.2156,0.38,1.4,0
g90,110.562,6.84697,0.38,1.4,0
g127,174.233,1.56661,0.38,1.4,0
g64,0,1.59377,0.38,1.4,0
g73,4.85756,39.4998,0.38,1.4,0
g7243,177.238,141.584,0.38,1.4,0
g7245,113.639,145.285,0.38,1.4,0
g7257,134.774,0,0.38,1.4,0
g7260,22.772,134.229,0.38,1.4,0
g7540,48.2247,176.4,0.38,1.4,0
g7916,0,69.3241,0.38,1.4,0
g7946,0,16.768,0.38,1.4,0
g8132,0,137.187,0.38,1.4,0
g8178,26.0303,0,0.38,1.4,0
g8215,149.201,23.5946,0.38,1.4,0
g8235,170.766,176.4,0.38,1.4,0
g8277,31.4164,145.479,0.38,1.4,0
g8279,177.238,165.341,0.38,1.4,0
g8283,0,0,0.38,1.4,0
g8291,163.966,0,0.38,1.4,0
g8342,49.3454,151.899,0.38,1.4,0
g8344,0,29.5034,0.38,1.4,0
g8353,177.238,176.4,0.38,1.4,0
g8358,177.238,98.7453,0.38,1.4,0
g8398,9.53157,26.435,0.38,1.4,0
g8403,0,143.523,0.38,1.4,0
g8416,0,172.612,0.38,1.4,0
g8475,3.21333,172.315,0.38,1.4,0
g8719,156.801,142.783,0.38,1.4,0
g8783,0,0,0.38,1.4,0
g8784,177.238,166.151,0.38,1.4,0
g8785,177.238,0,0.38,1.4,0
g8786,0,176.4,0.38,1.4,0
g8787,0,176.4,0.38,1.4,0
g8788,110.876,176.4,0.38,1.4,0
g8789,0,0,0.38,1.4,0
g8839,144.511,0,0.38,1.4,0
g8870,151.034,0,0.38,1.4,0
g8915,123.959,0,0.38,1.4,0
g8916,0,138.862,0.38,1.4,0
g8917,172.325,153.642,0.38,1.4,0
g8918,46.8029,0,0.38,1.4,0
g8919,0,19.0063,0.38,1.4,0
g8920,177.238,0,0.38,1.4,0
g9019,24.0841,25.6947,0.38,1.4,0
g9048,177.238,176.382,0.38,1.4,0
g9251,140.461,176.4,0.38,1.4,0
g9497,137.966,22.7115,0.38,1.4,0
g9553,21.618,25.038,0.38,1.4,0
g9555,177.238,176.4,0.38,1.4,0
g9615,177.238,0,0.38,1.4,0
g9617,177.238,42.5396,0.38,1.4,0
g9680,68.7768,0,0.38,1.4,0
g9682,177.238,154.07,0.38,1.4,0
g9741,169.973,22.4731,0.38,1.4,0
g9743,177.238,63.3086,0.38,1.4,0
g9817,164.919,17.5823,0.38,1.4,0
g10122,0,0,0.38,1.4,0
g10306,15.4782,0,0.38,1.4,0
g10500,2.69009,0,0.38,1.4,0
g10527,11.1219,28.0933,0.38,1.4,0
g11349,0,152.228,0.38,1.4,0
g11388,67.3036,176.4,0.38,1.4,0
g11418,177.238,110.172,0.38,1.4,0
g11447,158.867,160.337,0.38,1.4,0
g11678,177.238,159.13,0.38,1.4,0
g11770,155.151,0,0.38,1.4,0
g12184,0,176.4,0.38,1.4,0
g12238,149.464,19.7629,0.38,1.4,0
g12300,177.238,135.937,0.38,1.4,0
g12350,177.238,0,0.38,1.4,0
g12368,155.527,176.4,0.38,1.4,0
g12422,125.951,6.57732,0.38,1.4,0
g12470,113.332,99.8397,0.38,1.4,0
g12832,26.9806,0,0.38,1.4,0
g12919,0,142.323,0.38,1.4,0
g12923,129.127,14.6321,0.38,1.4,0
g13039,6.31393,163.63,0.38,1.4,0
g13049,167.481,132.902,0.38,1.4,0
g13068,0,176.4,0.38,1.4,0
g13085,177.238,148.458,0.38,1.4,0
g13099,64.7841,0,0.38,1.4,0
g13259,177.238,0,0.38,1.4,0
g13272,177.238,173.851,0.38,1.4,0
g13865,157.414,0,0.38,1.4,0
g13881,17.4206,7.07252,0.38,1.4,0
g13895,1.26024,6.03908,0.38,1.4,0
g13906,130.044,39.23,0.38,1.4,0
g13926,0,70.687,0.38,1.4,0
g13966,16.3296,165.995,0.38,1.4,0
g14096,0,176.4,0.38,1.4,0
g14125,0,118.981,0.38,1.4,0
g14147,0,0,0.38,1.4,0
g14167,123.086,149.085,0.38,1.4,0
g14189,126.574,35.4734,0.38,1.4,0
g14201,149.524,26.2843,0.38,1.4,0
g14217,21.8414,153.846,0.38,1.4,0
g14421,31.1012,167.368,0.38,1.4,0
g14451,64.746,176.4,0.38,1.4,0
g14518,0,176.4,0.38,1.4,0
g14597,177.238,176.4,0.38,1.4,0
g14635,52.8705,96.3877,0.38,1.4,0
g14662,177.238,48.4972,0.38,1.4,0
g14673,0,169.104,0.38,1.4,0
g14694,29.2828,122.74,0.38,1.4,0
g14705,21.7905,22.4661,0.38,1.4,0
g14738,46.8235,13.1254,0.38,1.4,0
g14749,4.02844,148.94,0.38,1.4,0
g14779,6.94388,56.0594,0.38,1.4,0
g14828,141.546,146.469,0.38,1.4,0
g16603,0,152.158,0.38,1.4,0
g16624,22.3829,0,0.38,1.4,0
g16627,124.358,172.008,0.38,1.4,0
g16656,11.5584,155.371,0.38,1.4,0
g16659,0,36.7985,0.38,1.4,0
g16686,177.238,176.4,0.38,1.4,0
g16693,11.2441,151.274,0.38,1.4,0
g16718,177.238,176.4,0.38,1.4,0
g16722,24.4763,176.4,0.38,1.4,0
g16744,131.506,146.705,0.38,1.4,0
g16748,45.6063,158.854,0.38,1.4,0
g16775,175.893,40.1692,0.38,1.4,0
g16874,158.712,31.6982,0.38,1.4,0
g16924,40.9938,176.4,0.38,1.4,0
g16955,22.7893,102.864,0.38,1.4,0
g17291,160.875,171.701,0.38,1.4,0
g17316,158.929,143.623,0.38,1.4,0
g17320,41.3547,5.56016,0.38,1.4,0
g17400,44.4144,159.813,0.38,1.4,0
g17404,0,176.4,0.38,1.4,0
g17423,26.8129,22.079,0.38,1.4,0
g17519,173.847,96.145,0.38,1.4,0
g17577,165.437,13.15,0.38,1.4,0
g17580,175.439,113.263,0.38,1.4,0
g17604,162.806,7.2563,0.38,1.4,0
g17607,145.582,160.853,0.38,1.4,0
g17639,25.6087,176.4,0.38,1.4,0
g17646,31.3559,33.2561,0.38,1.4,0
g17649,0,4.80212,0.38,1.4,0
g17674,160.26,122.523,0.38,1.4,0
g17678,0,139.725,0.38,1.4,0
g17685,9.48772,21.701,0.38,1.4,0
g17688,12.1055,12.4153,0.38,1.4,0
g17711,0,154.164,0.38,1.4,0
g17715,13.4247,133.606,0.38,1.4,0
g17722,0,168.941,0.38,1.4,0
g17739,136.233,7.83376,0.38,1.4,0
g17743,177.238,173.461,0.38,1.4,0
g17760,0,176.4,0.38,1.4,0
g17764,85.6651,149.83,0.38,1.4,0
g17778,128.038,42.7223,0.38,1.4,0
g17787,164.388,0,0.38,1.4,0
g17813,157.843,38.0142,0.38,1.4,0
g17819,0.598652,176.4,0.38,1.4,0
g17845,10.657,161.107,0.38,1.4,0
g17871,47.0755,76.046,0.38,1.4,0
g18092,124.484,0,0.38,1.4,0
g18094,160.41,70.6843,0.38,1.4,0
g18095,8.43101,0,0.38,1.4,0
g18096,171.487,0.819683,0.38,1.4,0
g18097,169.591,33.1391,0.38,1.4,0
g18098,6.86353,176.4,0.38,1.4,0
g18099,17.8377,176.4,0.38,1.4,0
g18100,149.155,3.46497,0.38,1.4,0
g18101,174.506,138.333,0.38,1.4,0
g18881,177.238,79.6906,0.38,1.4,0
g19334,40.5239,151.837,0.38,1.4,0
g19357,44.0806,17.2429,0.38,1.4,0
g20049,36.9483,169.455,0.38,1.4,0
g20557,0,49.1257,0.38,1.4,0
g20652,72.5738,134.042,0.38,1.4,0
g20654,0,0,0.38,1.4,0
g20763,177.238,141.876,0.38,1.4,0
g20899,0,37.7416,0.38,1.4,0
g20901,21.9535,164.19,0.38,1.4,0
g21176,125.298,174.612,0.38,1.4,0
g21245,60.3656,0,0.38,1.4,0
g21270,177.238,23.9167,0.38,1.4,0
g21292,43.9835,166.796,0.38,1.4,0
g21698,177.238,168.679,0.38,1.4,0
g21727,8.58239,26.6813,0.38,1.4,0
g23002,0,176.4,0.38,1.4,0
g23190,155.975,74.8299,0.38,1.4,0
g23612,0,160.404,0.38,1.4,0
g23652,163.85,0,0.38,1.4,0
g23683,9.01685,127.862,0.38,1.4,0
g23759,30.9796,176.4,0.38,1.4,0
g24151,149.445,176.4,0.38,1.4,0
g25114,0,176.4,0.38,1.4,0
g25167,157.905,0,0.38,1.4,0
g25219,23.061,1.92672,0.38,1.4,0
g25259,160.758,166.147,0.38,1.4,0
g25582,161.571,170.404,0.38,1.4,0
g25583,28.3138,175.113,0.38,1.4,0
g25584,34.2002,154.521,0.38,1.4,0
g25585,156.998,171.629,0.38,1.4,0
g25586,17.6383,167.483,0.38,1.4,0
g25587,173.313,4.35345,0.38,1.4,0
g25588,28.3394,157.726,0.38,1.4,0
