cell_name,x,y,width,height,fixed
VDD,46.3803,88.2481,0.38,1.4,0
CK,89.2519,89.4308,0.38,1.4,0
g35,123.663,88.8852,0.38,1.4,0
g36,127.707,65.7357,0.38,1.4,0
g6744,101.048,99.1107,0.38,1.4,0
g6745,104.063,97.9585,0.38,1.4,0
g6746,68.3712,113.571,0.38,1.4,0
g6747,13.486,62.7686,0.38,1.4,0
g6748,67.9763,37.8454,0.38,1.4,0
g6749,82.4164,103.35,0.38,1.4,0
g6750,90.566,89.4188,0.38,1.4,0
g6751,154.392,56.1696,0.38,1.4,0
g6752,48.8696,149.344,0.38,1.4,0
g6753,76.1421,36.8711,0.38,1.4,0
g84,94.6537,75.1758,0.38,1.4,0
g120,104.722,98.3892,0.38,1.4,0
g5,100.78,35.7919,0.38,1.4,0
g113,38.8568,118.277,0.38,1.4,0
g126,31.4686,136.454,0.38,1.4,0
g99,160.78,71.3092,0.38,1.4,0
g53,148.689,146.601,0.38,1.4,0
g116,135.645,37.1106,0.38,1.4,0
g92,21.2979,77.0267,0.38,1.4,0
g56,19.2297,67.3426,0.38,1.4,0
g91,130.809,106.307,0.38,1.4,0
g44,94.6345,95.2513,0.38,1.4,0
g57,84.6009,54.6579,0.38,1.4,0
g100,162.004,42.6416,0.38,1.4,0
g54,80.4572,39.6714,0.38,1.4,0
g124,47.962,123.163,0.38,1.4,0
g125,141.923,72.2944,0.38,1.4,0
g114,55.7409,127.86,0.38,1.4,0
g134,7.75904,31.7577,0.38,1.4,0
g72,129.417,68.2671,0.38,1.4,0
g115,87.2455,31.3703,0.38,1.4,0
g135,43.7504,56.3203,0.38,1.4,0
g90,124.944,52.9516,0.38,1.4,0
g127,128.129,47.6713,0.38,1.4,0
g64,32.2198,47.6984,0.38,1.4,0
g73,50.9622,85.6045,0.38,1.4,0
g7243,134.869,95.4797,0.38,1.4,0
g7245,79.5679,99.1804,0.38,1.4,0
g7257,88.6698,37.6199,0.38,1.4,0
g7260,68.8767,88.1246,0.38,1.4,0
g7540,94.3294,149.115,0.38,1.4,0
g7916,43.1407,115.429,0.38,1.4,0
g7946,25.701,62.8727,0.38,1.4,0
g8132,41.8468,91.0824,0.38,1.4,0
g8178,72.1349,37.0344,0.38,1.4,0
g8215,103.096,69.6993,0.38,1.4,0
g8235,124.662,145.888,0.38,1.4,0
g8277,77.521,99.3748,0.38,1.4,0
g8279,157.307,119.237,0.38,1.4,0
g8283,27.5821,35.7705,0.38,1.4,0
g8291,117.862,38.7027,0.38,1.4,0
g8342,92.3124,105.794,0.38,1.4,0
g8344,35.6133,75.6081,0.38,1.4,0
g8353,159.638,139.348,0.38,1.4,0
g8358,142.72,124.18,0.38,1.4,0
g8398,55.6362,72.5397,0.38,1.4,0
g8403,41.6957,97.4187,0.38,1.4,0
g8416,31.8273,126.507,0.38,1.4,0
g8475,49.318,126.21,0.38,1.4,0
g8719,110.696,96.6783,0.38,1.4,0
g8783,35.8897,27.6667,0.38,1.4,0
g8784,139.419,120.047,0.38,1.4,0
g8785,151.51,16.355,0.38,1.4,0
g8786,20.4935,141.849,0.38,1.4,0
g8787,34.4518,141.691,0.38,1.4,0
g8788,64.7713,140.71,0.38,1.4,0
g8789,30.8309,45.3739,0.38,1.4,0
g8839,98.4067,27.7954,0.38,1.4,0
g8870,104.929,38.0873,0.38,1.4,0
g8915,77.8547,36.7208,0.38,1.4,0
g8916,23.2415,92.7569,0.38,1.4,0
g8917,126.22,107.538,0.38,1.4,0
g8918,92.9076,25.1624,0.38,1.4,0
g8919,37.3602,65.111,0.38,1.4,0
g8920,157.449,6.31691,0.38,1.4,0
g9019,70.1888,71.7994,0.38,1.4,0
g9048,141.504,147.918,0.38,1.4,0
g9251,94.3566,140.118,0.38,1.4,0
g9497,93.8431,68.8162,0.38,1.4,0
g9553,67.7227,71.1427,0.38,1.4,0
g9555,139.84,143.206,0.38,1.4,0
g9615,152.214,42.6292,0.38,1.4,0
g9617,156.462,88.6443,0.38,1.4,0
g9680,99.5284,30.6004,0.38,1.4,0
g9682,145.206,107.965,0.38,1.4,0
