cell_name,x,y,width,height,fixed
VDD,13.172,17.6652,0.38,1.4,0
CK,12.7266,10.0503,0.38,1.4,0
G0,19.1792,18.2,0.38,1.4,0
G1,19.1828,18.2,0.38,1.4,0
G2,19.19,0,0.38,1.4,0
G198,15.9819,18.2,0.38,1.4,0
G213,19.19,18.2,0.38,1.4,0
G147,0,15.1584,0.38,1.4,0
G199,0,18.2,0.38,1.4,0
G214,3.43876,18.2,0.38,1.4,0
G148,0,18.2,0.38,1.4,0
DFF_0,9.65151,5.9508,3.23,1.4,0
DFF_1,13.7662,13.4969,3.23,1.4,0
DFF_2,5.05994,11.4712,3.23,1.4,0
DFF_3,9.82674,3.35314,3.23,1.4,0
DFF_4,9.10205,15.5367,3.23,1.4,0
DFF_5,8.13555,1.38902,3.23,1.4,0
DFF_6,9.11875,13.8053,3.23,1.4,0
DFF_7,9.58143,11.5556,3.23,1.4,0
DFF_8,2.30699,11.5312,3.23,1.4,0
DFF_9,16.34,9.75485,3.23,1.4,0
DFF_10,13.6749,10.015,3.23,1.4,0
DFF_11,3.80162,9.95799,3.23,1.4,0
DFF_12,4.76996,4.56445,3.23,1.4,0
DFF_13,0.754419,0.469101,3.23,1.4,0
DFF_14,2.03538,9.05454,3.23,1.4,0
DFF_15,1.55377,10.0846,3.23,1.4,0
DFF_16,5.82071,13.2417,3.23,1.4,0
DFF_17,0.839509,15.102,3.23,1.4,0
DFF_18,16.34,5.24601,3.23,1.4,0
DFF_19,9.93264,2.25249,3.23,1.4,0
DFF_20,15.5829,11.3406,3.23,1.4,0
NOT_0,2.71526,10.8874,0.38,1.4,0
NOT_1,5.21307,12.9134,0.38,1.4,0
NOT_2,14.3312,13.5795,0.38,1.4,0
NOT_3,17.5263,12.2287,0.38,1.4,0
NOT_4,17.2924,12.5875,0.38,1.4,0
NOT_5,12.1077,16.5497,0.38,1.4,0
NOT_6,6.43225,15.4624,0.38,1.4,0
NOT_7,11.6707,16.4305,0.38,1.4,0
NOT_8,15.1165,12.2997,0.38,1.4,0
NOT_9,13.536,7.85542,0.38,1.4,0
NOT_10,16.3166,12.155,0.38,1.4,0
NOT_11,2.80874,11.6143,0.38,1.4,0
NOT_12,8.44954,11.7985,0.38,1.4,0
NOT_13,18.2626,18.2,0.38,1.4,0
NOT_14,7.97826,11.9995,0.38,1.4,0
NOT_15,18.2841,2.12304,0.38,1.4,0
NOT_16,17.5714,0.584395,0.38,1.4,0
NOT_17,18.0684,9.70507,0.38,1.4,0
NOT_18,18.6997,7.25365,0.38,1.4,0
NOT_19,19.19,2.28811,0.38,1.4,0
NOT_20,0.717044,0.631527,0.38,1.4,0
NOT_21,0,0,0.38,1.4,0
NOT_22,0,18.2,0.38,1.4,0
NOT_23,13.3876,0,0.38,1.4,0
NOT_24,0,1.32467,0.38,1.4,0
NOT_25,15.2507,14.7288,0.38,1.4,0
NOT_26,2.34293,16.3985,0.38,1.4,0
NOT_27,12.6616,16.7983,0.38,1.4,0
NOT_28,0.986927,1.32612,0.38,1.4,0
NOT_29,10.0243,5.1346,0.38,1.4,0
NOT_30,2.51276,1.52732,0.38,1.4,0
NOT_31,2.18293,11.1951,0.38,1.4,0
NOT_32,2.05225,3.98981,0.38,1.4,0
NOT_33,19.19,1.91293,0.38,1.4,0
NOT_34,16.3021,17.6148,0.38,1.4,0
NOT_35,0,1.09602,0.38,1.4,0
NOT_36,0,18.2,0.38,1.4,0
NOT_37,19.19,2.19045,0.38,1.4,0
NOT_38,6.522,18.0403,0.38,1.4,0
NOT_39,17.7138,16.3778,0.38,1.4,0
NOT_40,0,18.2,0.38,1.4,0
NOT_41,19.19,0.245171,0.38,1.4,0
NOT_42,2.86547,18.2,0.38,1.4,0
NOT_43,2.60106,18.2,0.38,1.4,0
NOT_44,3.50032,3.17491,0.38,1.4,0
NOT_45,18.7427,18.0577,0.38,1.4,0
NOT_46,3.28678,4.22444,0.38,1.4,0
NOT_47,19.19,18.2,0.38,1.4,0
NOT_48,19.19,18.2,0.38,1.4,0
