cell_name,x,y,width,height,fixed
VDD,12.2492,15.5227,0.38,1.4,0
CK,12.7151,7.5918,0.38,1.4,0
G0,15.5221,15.4128,0.38,1.4,0
G1,15.9086,15.0443,0.38,1.4,0
G2,15.0983,0.0616321,0.38,1.4,0
G198,13.4361,15.7993,0.38,1.4,0
G213,16.2433,13.4415,0.38,1.4,0
G147,3.99632,13.4525,0.38,1.4,0
G199,0,13.5193,0.38,1.4,0
G214,6.09884,14.6338,0.38,1.4,0
G148,3.64105,16.0636,0.38,1.4,0
DFF_0,6.71561,6.93368,3.23,1.4,0
DFF_1,10.2724,12.2752,3.23,1.4,0
DFF_2,7.77003,10.0132,3.23,1.4,0
DFF_3,6.59719,5.52925,3.23,1.4,0
DFF_4,7.76462,15.4765,3.23,1.4,0
DFF_5,8.57012,2.91395,3.23,1.4,0
DFF_6,10.1402,14.1865,3.23,1.4,0
DFF_7,10.6451,10.2439,3.23,1.4,0
DFF_8,5.58449,11.3965,3.23,1.4,0
DFF_9,13.8164,9.06653,3.23,1.4,0
DFF_10,11.0531,6.54268,3.23,1.4,0
DFF_11,8.15916,8.26089,3.23,1.4,0
DFF_12,3.29157,7.68823,3.23,1.4,0
DFF_13,5.0565,1.88116,3.23,1.4,0
DFF_14,4.82929,9.52104,3.23,1.4,0
DFF_15,1.77058,9.63759,3.23,1.4,0
DFF_16,7.17253,12.9055,3.23,1.4,0
DFF_17,2.31385,11.7248,3.23,1.4,0
DFF_18,13.5816,7.46279,3.23,1.4,0
DFF_19,9.72575,4.71461,3.23,1.4,0
DFF_20,13.5812,10.7328,3.23,1.4,0
NOT_0,2.27427,6.71211,0.38,1.4,0
NOT_1,7.43995,14.1118,0.38,1.4,0
NOT_2,12.6868,13.2359,0.38,1.4,0
NOT_3,15.6247,12.1315,0.38,1.4,0
NOT_4,13.9927,12.511,0.38,1.4,0
NOT_5,10.2801,16.751,0.38,1.4,0
NOT_6,8.71472,13.998,0.38,1.4,0
NOT_7,12.9559,15.5689,0.38,1.4,0
NOT_8,11.7753,7.45687,0.38,1.4,0
NOT_9,10.444,6.59834,0.38,1.4,0
NOT_10,13.8335,13.3861,0.38,1.4,0
NOT_11,4.55655,10.6362,0.38,1.4,0
NOT_12,11.1502,7.85972,0.38,1.4,0
NOT_13,14.4555,15.1259,0.38,1.4,0
NOT_14,9.52432,11.5502,0.38,1.4,0
NOT_15,14.3991,5.83618,0.38,1.4,0
NOT_16,12.4118,3.39651,0.38,1.4,0
NOT_17,16.1134,12.1072,0.38,1.4,0
NOT_18,16.7282,8.71843,0.38,1.4,0
NOT_19,16.4927,6.68462,0.38,1.4,0
NOT_20,5.02353,5.18781,0.38,1.4,0
NOT_21,4.02986,0.030806,0.38,1.4,0
NOT_22,2.83163,16.5239,0.38,1.4,0
NOT_23,14.5942,0,0.38,1.4,0
NOT_24,2.34833,3.8975,0.38,1.4,0
NOT_25,13.7689,15.5809,0.38,1.4,0
NOT_26,3.10204,14.7996,0.38,1.4,0
NOT_27,11.8314,16.3058,0.38,1.4,0
NOT_28,2.54357,6.14028,0.38,1.4,0
NOT_29,12.457,5.44758,0.38,1.4,0
NOT_30,3.40788,6.23249,0.38,1.4,0
NOT_31,0,12.6107,0.38,1.4,0
NOT_32,3.98596,7.8067,0.38,1.4,0
NOT_33,17.6902,6.48839,0.38,1.4,0
NOT_34,13.5981,16.8061,0.38,1.4,0
NOT_35,2.88495,0,0.38,1.4,0
NOT_36,0.566692,14.9335,0.38,1.4,0
NOT_37,18.7362,3.30109,0.38,1.4,0
NOT_38,10.9167,17.6145,0.38,1.4,0
NOT_39,14.9798,15.115,0.38,1.4,0
NOT_40,1.20799,16.4263,0.38,1.4,0
NOT_41,16.8764,0,0.38,1.4,0
NOT_42,4.56558,16.3724,0.38,1.4,0
