cell_name,x,y,width,height,fixed
VDD,11.6679,14.9079,0.38,1.4,0
CK,11.282,9.65632,0.38,1.4,0
G0,14.1533,14.2385,0.38,1.4,0
G1,16.0144,17.0068,0.38,1.4,0
G2,14.6985,5.68075,0.38,1.4,0
G198,11.0169,13.5216,0.38,1.4,0
G213,16.2368,14.8919,0.38,1.4,0
G147,4.34316,9.99499,0.38,1.4,0
G199,0,16.5239,0.38,1.4,0
G214,8.94386,18.2,0.38,1.4,0
G148,1.82559,17.3398,0.38,1.4,0
DFF_0,10.3796,7.79434,3.23,1.4,0
DFF_1,10.572,11.5808,3.23,1.4,0
DFF_2,7.73833,9.63797,3.23,1.4,0
DFF_3,8.24018,7.58261,3.23,1.4,0
DFF_4,8.10899,11.386,3.23,1.4,0
DFF_5,7.47814,7.16383,3.23,1.4,0
DFF_6,7.85625,11.1058,3.23,1.4,0
DFF_7,7.72346,10.748,3.23,1.4,0
DFF_8,7.29169,10.8055,3.23,1.4,0
DFF_9,10.9907,10.7977,3.23,1.4,0
DFF_10,10.5427,8.30353,3.23,1.4,0
DFF_11,7.51741,9.56525,3.23,1.4,0
DFF_12,8.23363,7.35955,3.23,1.4,0
DFF_13,6.50966,6.24391,3.23,1.4,0
DFF_14,6.89026,7.67756,3.23,1.4,0
DFF_15,7.32858,7.70749,3.23,1.4,0
DFF_16,7.0586,11.5901,3.23,1.4,0
DFF_17,6.60196,11.7083,3.23,1.4,0
DFF_18,12.3843,8.15963,3.23,1.4,0
DFF_19,10.6213,7.58215,3.23,1.4,0
DFF_20,10.5297,10.889,3.23,1.4,0
NOT_0,8.45289,11.3134,0.38,1.4,0
NOT_1,8.83504,10.7101,0.38,1.4,0
NOT_2,11.9342,11.2208,0.38,1.4,0
NOT_3,11.8989,11.2807,0.38,1.4,0
NOT_4,11.677,10.7017,0.38,1.4,0
NOT_5,11.457,11.7071,0.38,1.4,0
NOT_6,8.3495,11.8997,0.38,1.4,0
NOT_7,8.88875,11.1548,0.38,1.4,0
NOT_8,11.8105,11.291,0.38,1.4,0
NOT_9,12.0366,7.84937,0.38,1.4,0
NOT_10,11.6832,10.7188,0.38,1.4,0
NOT_11,8.49505,11.3544,0.38,1.4,0
NOT_12,8.67026,11.3587,0.38,1.4,0
NOT_13,12.5445,14.0133,0.38,1.4,0
NOT_14,8.73825,11.1414,0.38,1.4,0
NOT_15,12.5597,7.20791,0.38,1.4,0
NOT_16,12.7708,6.35921,0.38,1.4,0
NOT_17,12.2936,7.73556,0.38,1.4,0
NOT_18,12.9249,7.66205,0.38,1.4,0
NOT_19,14.072,7.2531,0.38,1.4,0
NOT_20,6.4351,6.40634,0.38,1.4,0
NOT_21,3.09486,4.90791,0.38,1.4,0
NOT_22,4.9977,13.7828,0.38,1.4,0
NOT_23,7.61275,4.09202,0.38,1.4,0
NOT_24,5.60662,7.09948,0.38,1.4,0
NOT_25,11.9434,11.0744,0.38,1.4,0
NOT_26,8.11774,11.0013,0.38,1.4,0
NOT_27,10.9427,11.1145,0.38,1.4,0
NOT_28,6.76174,6.90577,0.38,1.4,0
NOT_29,10.7838,7.65461,0.38,1.4,0
NOT_30,8.268,6.97831,0.38,1.4,0
NOT_31,7.95775,7.73078,0.38,1.4,0
NOT_32,7.69638,7.45612,0.38,1.4,0
NOT_33,15.0428,7.23672,0.38,1.4,0
NOT_34,10.9783,11.8399,0.38,1.4,0
NOT_35,4.06527,6.87084,0.38,1.4,0
NOT_36,2.99766,14.7559,0.38,1.4,0
NOT_37,14.7683,7.96527,0.38,1.4,0
NOT_38,8.69187,12.2655,0.38,1.4,0
NOT_39,12.0012,11.1734,0.38,1.4,0
NOT_40,2.16505,14.961,0.38,1.4,0
NOT_41,14.127,6.01998,0.38,1.4,0
NOT_42,8.62071,13.998,0.38,1.4,0
NOT_43,8.31912,13.3614,0.38,1.4,0
