cell_name,x,y,width,height,fixed
VDD,12.2369,16.4383,0.38,1.4,0
CK,13.4853,8.89407,0.38,1.4,0
G0,15.8818,15.4546,0.38,1.4,0
G1,16.571,15.6546,0.38,1.4,0
G2,14.4488,1.13448,0.38,1.4,0
G198,13.732,16.0899,0.38,1.4,0
G213,16.7315,14.2592,0.38,1.4,0
G147,3.94895,13.0371,0.38,1.4,0
G199,0,13.6868,0.38,1.4,0
G214,6.04154,14.8798,0.38,1.4,0
G148,3.38088,15.946,0.38,1.4,0
DFF_0,6.45195,7.09507,3.23,1.4,0
DFF_1,10.5242,12.2592,3.23,1.4,0
DFF_2,7.89459,10.122,3.23,1.4,0
DFF_3,6.44839,5.55261,3.23,1.4,0
DFF_4,7.91121,15.5041,3.23,1.4,0
DFF_5,9.25609,3.02697,3.23,1.4,0
DFF_6,10.4483,14.3518,3.23,1.4,0
DFF_7,11.1286,10.5685,3.23,1.4,0
DFF_8,5.01662,11.4267,3.23,1.4,0
DFF_9,14.2839,9.17294,3.23,1.4,0
DFF_10,10.3206,6.18764,3.23,1.4,0
DFF_11,9.23721,8.23989,3.23,1.4,0
DFF_12,3.24062,7.93016,3.23,1.4,0
DFF_13,5.66345,2.46547,3.23,1.4,0
DFF_14,4.74368,9.46924,3.23,1.4,0
DFF_15,1.00355,9.74526,3.23,1.4,0
DFF_16,7.13967,12.9496,3.23,1.4,0
DFF_17,1.61818,11.7071,3.23,1.4,0
DFF_18,13.3367,7.49489,3.23,1.4,0
DFF_19,9.64618,4.63921,3.23,1.4,0
DFF_20,14.5208,10.8093,3.23,1.4,0
NOT_0,1.91587,8.21179,0.38,1.4,0
NOT_1,7.59103,14.2121,0.38,1.4,0
NOT_2,13.5676,13.693,0.38,1.4,0
NOT_3,16.2645,12.7704,0.38,1.4,0
NOT_4,14.2038,11.8911,0.38,1.4,0
NOT_5,10.8844,16.8226,0.38,1.4,0
NOT_6,9.10849,14.2593,0.38,1.4,0
NOT_7,12.9446,16.1127,0.38,1.4,0
NOT_8,12.9513,7.87202,0.38,1.4,0
NOT_9,9.64633,6.1843,0.38,1.4,0
NOT_10,14.1831,13.2093,0.38,1.4,0
NOT_11,4.39309,10.4197,0.38,1.4,0
NOT_12,12.6102,7.75769,0.38,1.4,0
NOT_13,14.8237,15.9556,0.38,1.4,0
NOT_14,9.5739,11.5344,0.38,1.4,0
NOT_15,14.1939,5.67195,0.38,1.4,0
NOT_16,13.2649,4.75608,0.38,1.4,0
