cell_name,x,y,width,height,fixed
VDD,11.2801,15.9293,0.38,1.4,0
CK,11.2646,8.991,0.38,1.4,0
G0,17.9147,17.1503,0.38,1.4,0
G1,17.9427,17.1214,0.38,1.4,0
G2,18.7559,0,0.38,1.4,0
G198,14.5642,17.9534,0.38,1.4,0
G213,18.2241,17.189,0.38,1.4,0
G147,0,13.8401,0.38,1.4,0
G199,0,17.2341,0.38,1.4,0
G214,4.49237,17.5919,0.38,1.4,0
G148,0,17.3164,0.38,1.4,0
DFF_0,9.36137,7.60323,3.23,1.4,0
DFF_1,11.98,11.6213,3.23,1.4,0
DFF_2,6.85553,10.1645,3.23,1.4,0
DFF_3,8.42171,4.98427,3.23,1.4,0
DFF_4,8.4894,13.9097,3.23,1.4,0
DFF_5,8.87145,0,3.23,1.4,0
DFF_6,9.51187,12.3223,3.23,1.4,0
DFF_7,9.70381,9.93523,3.23,1.4,0
DFF_8,3.6918,11.0846,3.23,1.4,0
DFF_9,15.6155,9.44317,3.23,1.4,0
DFF_10,11.878,8.45139,3.23,1.4,0
DFF_11,5.52319,8.92283,3.23,1.4,0
DFF_12,5.59385,6.37958,3.23,1.4,0
DFF_13,1.31912,0.00424964,3.23,1.4,0
DFF_14,3.43748,9.38919,3.23,1.4,0
DFF_15,0.153092,10.7467,3.23,1.4,0
DFF_16,7.17318,11.7028,3.23,1.4,0
DFF_17,1.20289,13.3368,3.23,1.4,0
DFF_18,15.2051,7.06146,3.23,1.4,0
DFF_19,8.42183,3.17821,3.23,1.4,0
DFF_20,14.2841,10.3162,3.23,1.4,0
NOT_0,2.48039,9.02936,0.38,1.4,0
NOT_1,6.93749,12.113,0.38,1.4,0
NOT_2,12.4942,11.8622,0.38,1.4,0
NOT_3,16.8838,10.769,0.38,1.4,0
NOT_4,16.4466,11.3638,0.38,1.4,0
NOT_5,10.2195,15.0982,0.38,1.4,0
NOT_6,8.30938,13.713,0.38,1.4,0
NOT_7,10.6408,15.3156,0.38,1.4,0
NOT_8,13.3692,10.3905,0.38,1.4,0
NOT_9,11.6467,8.33725,0.38,1.4,0
NOT_10,14.8064,11.3881,0.38,1.4,0
NOT_11,3.26581,10.9642,0.38,1.4,0
NOT_12,10.3554,9.8772,0.38,1.4,0
NOT_13,17.5586,17.3241,0.38,1.4,0
NOT_14,9.58284,10.6187,0.38,1.4,0
NOT_15,17.718,3.47413,0.38,1.4,0
NOT_16,16.1136,0,0.38,1.4,0
NOT_17,19.19,11.3533,0.38,1.4,0
NOT_18,19.19,9.17568,0.38,1.4,0
NOT_19,19.084,3.7058,0.38,1.4,0
NOT_20,1.42099,0.875185,0.38,1.4,0
NOT_21,1.05312,0,0.38,1.4,0
NOT_22,0,17.5519,0.38,1.4,0
NOT_23,13.5223,0,0.38,1.4,0
NOT_24,0,1.56275,0.38,1.4,0
NOT_25,13.4788,13.1759,0.38,1.4,0
NOT_26,1.30877,15.2606,0.38,1.4,0
NOT_27,10.8988,17.0539,0.38,1.4,0
NOT_28,0.769079,2.29107,0.38,1.4,0
NOT_29,10.4022,6.62668,0.38,1.4,0
NOT_30,2.90555,2.59216,0.38,1.4,0
NOT_31,0.281687,11.2734,0.38,1.4,0
NOT_32,2.88465,5.74229,0.38,1.4,0
NOT_33,19.1024,3.13008,0.38,1.4,0
NOT_34,15.085,18.1972,0.38,1.4,0
NOT_35,0,0,0.38,1.4,0
NOT_36,0,17.365,0.38,1.4,0
NOT_37,19.19,2.25151,0.38,1.4,0
NOT_38,8.387,18.2,0.38,1.4,0
NOT_39,17.1063,15.0873,0.38,1.4,0
NOT_40,0,17.8886,0.38,1.4,0
NOT_41,19.19,0,0.38,1.4,0
NOT_42,3.43017,17.8602,0.38,1.4,0
NOT_43,3.305,17.8311,0.38,1.4,0
NOT_44,3.09613,2.79309,0.38,1.4,0
NOT_45,18.0388,17.0141,0.38,1.4,0
NOT_46,1.68429,3.87802,0.38,1.4,0
NOT_47,18.3525,17.3164,0.38,1.4,0
NOT_48,18.5987,17.4514,0.38,1.4,0
NOT_49,0,3.14395,0.38,1.4,0
NOT_50,6.39891,18.2,0.38,1.4,0
NOT_51,19.19,6.70555,0.38,1.4,0
AND2_0,17.866,8.26856,0.76,1.4,0
AND4_0,6.34231,4.2597,0.76,1.4,0
AND2_1,1.23612,15.8779,0.76,1.4,0
AND2_2,1.74339,4.23031,0.76,1.4,0
AND2_3,3.06839,1.66836,0.76,1.4,0
AND2_4,3.71802,5.23451,0.76,1.4,0
AND2_5,6.77662,18.2,0.76,1.4,0
AND2_6,7.01097,18.2,0.76,1.4,0
AND2_7,4.75174,0.24973,0.76,1.4,0
AND2_8,3.91125,0.229082,0.76,1.4,0
