cell_name,x,y,width,height,fixed
VDD,11.341,15.5442,0.38,1.4,0
CK,12.6741,8.17638,0.38,1.4,0
G0,15.6319,15.2202,0.38,1.4,0
G1,15.9659,14.5751,0.38,1.4,0
G2,15.9492,0.00560269,0.38,1.4,0
G198,12.9187,15.8193,0.38,1.4,0
G213,16.3799,13.9372,0.38,1.4,0
G147,2.32196,13.4758,0.38,1.4,0
G199,0.0747386,14.1969,0.38,1.4,0
G214,6.52746,15.1256,0.38,1.4,0
G148,2.61746,15.196,0.38,1.4,0
DFF_0,7.43798,6.53508,3.23,1.4,0
DFF_1,10.1894,12.2761,3.23,1.4,0
DFF_2,7.86604,9.8973,3.23,1.4,0
DFF_3,7.12007,5.26936,3.23,1.4,0
DFF_4,7.30123,15.0403,3.23,1.4,0
DFF_5,8.76691,2.39544,3.23,1.4,0
DFF_6,10.1102,14.3396,3.23,1.4,0
DFF_7,10.613,10.2229,3.23,1.4,0
DFF_8,5.5778,11.3154,3.23,1.4,0
DFF_9,12.9655,8.77834,3.23,1.4,0
DFF_10,10.8845,6.66894,3.23,1.4,0
DFF_11,7.66028,8.05526,3.23,1.4,0
DFF_12,3.68782,7.74044,3.23,1.4,0
DFF_13,4.11873,1.48051,3.23,1.4,0
DFF_14,4.96007,9.41347,3.23,1.4,0
DFF_15,1.91332,9.63589,3.23,1.4,0
DFF_16,7.36003,12.6989,3.23,1.4,0
DFF_17,2.32634,11.6997,3.23,1.4,0
DFF_18,13.5546,7.41338,3.23,1.4,0
DFF_19,9.19255,3.88339,3.23,1.4,0
DFF_20,13.3899,10.8033,3.23,1.4,0
NOT_0,3.25854,7.71119,0.38,1.4,0
NOT_1,8.21299,13.8502,0.38,1.4,0
NOT_2,12.1431,13.366,0.38,1.4,0
NOT_3,15.5875,12.2471,0.38,1.4,0
NOT_4,13.8487,12.0138,0.38,1.4,0
NOT_5,9.84735,16.3531,0.38,1.4,0
NOT_6,8.76258,13.8856,0.38,1.4,0
NOT_7,12.7523,15.7534,0.38,1.4,0
NOT_8,12.3161,8.01364,0.38,1.4,0
NOT_9,10.7927,6.93757,0.38,1.4,0
NOT_10,13.279,12.7004,0.38,1.4,0
NOT_11,4.79665,10.6792,0.38,1.4,0
NOT_12,10.9959,8.48133,0.38,1.4,0
NOT_13,14.723,15.1894,0.38,1.4,0
NOT_14,9.31326,11.198,0.38,1.4,0
NOT_15,15.05,6.22096,0.38,1.4,0
NOT_16,13.6038,1.66004,0.38,1.4,0
NOT_17,16.3537,11.2695,0.38,1.4,0
NOT_18,17.0107,9.35243,0.38,1.4,0
NOT_19,16.004,6.46172,0.38,1.4,0
NOT_20,4.95258,3.93713,0.38,1.4,0
NOT_21,3.746,0,0.38,1.4,0
NOT_22,1.31439,16.0349,0.38,1.4,0
NOT_23,15.1439,0,0.38,1.4,0
NOT_24,0.965767,3.22595,0.38,1.4,0
NOT_25,13.6303,15.6551,0.38,1.4,0
NOT_26,2.6759,14.2833,0.38,1.4,0
NOT_27,11.518,16.4355,0.38,1.4,0
NOT_28,3.02963,5.89104,0.38,1.4,0
NOT_29,11.4453,5.15589,0.38,1.4,0
NOT_30,4.59216,5.78352,0.38,1.4,0
NOT_31,0,12.4646,0.38,1.4,0
NOT_32,3.60579,7.76964,0.38,1.4,0
NOT_33,16.6663,6.26083,0.38,1.4,0
NOT_34,13.1182,16.7391,0.38,1.4,0
NOT_35,2.22732,0,0.38,1.4,0
NOT_36,0,14.6569,0.38,1.4,0
NOT_37,19.19,3.39634,0.38,1.4,0
NOT_38,11.6257,17.7523,0.38,1.4,0
NOT_39,15.5009,14.1909,0.38,1.4,0
NOT_40,0.0695005,16.5829,0.38,1.4,0
NOT_41,17.152,0,0.38,1.4,0
NOT_42,5.09341,16.8936,0.38,1.4,0
NOT_43,4.54461,16.3052,0.38,1.4,0
NOT_44,2.31528,3.58976,0.38,1.4,0
NOT_45,15.9536,13.8291,0.38,1.4,0
NOT_46,0,5.53935,0.38,1.4,0
NOT_47,16.8164,14.104,0.38,1.4,0
NOT_48,16.3652,15.4438,0.38,1.4,0
NOT_49,0,3.39574,0.38,1.4,0
NOT_50,6.61702,17.0343,0.38,1.4,0
NOT_51,18.3702,5.66881,0.38,1.4,0
AND2_0,16.9494,7.00006,0.76,1.4,0
AND4_0,5.57077,4.24432,0.76,1.4,0
