cell_name,x,y,width,height,fixed
VDD,14.5934,18.2,0.38,1.4,0
CK,14.1606,9.84417,0.38,1.4,0
G0,17.9723,18.0576,0.38,1.4,0
G1,19.19,18.2,0.38,1.4,0
G2,18.5175,1.86169,0.38,1.4,0
G198,14.836,17.3407,0.38,1.4,0
G213,19.19,18.2,0.38,1.4,0
G147,0.524092,13.8141,0.38,1.4,0
G199,0,18.2,0.38,1.4,0
G214,5.1248,18.2,0.38,1.4,0
G148,0,18.2,0.38,1.4,0
DFF_0,9.75658,4.66017,3.23,1.4,0
DFF_1,14.3189,14.7846,3.23,1.4,0
DFF_2,4.12937,11.2839,3.23,1.4,0
DFF_3,9.73933,3.76354,3.23,1.4,0
DFF_4,10.2267,15.1743,3.23,1.4,0
DFF_5,7.77859,3.34477,3.23,1.4,0
DFF_6,9.93931,14.734,3.23,1.4,0
DFF_7,8.69188,13.0607,3.23,1.4,0
DFF_8,3.47262,11.6434,3.23,1.4,0
DFF_9,14.8097,10.5085,3.23,1.4,0
DFF_10,14.3148,10.3148,3.23,1.4,0
DFF_11,3.70973,10.2173,3.23,1.4,0
DFF_12,4.59166,3.7744,3.23,1.4,0
DFF_13,2.6906,2.42485,3.23,1.4,0
DFF_14,3.07119,7.30559,3.23,1.4,0
DFF_15,3.50951,8.91891,3.23,1.4,0
DFF_16,4.31376,14.6302,3.23,1.4,0
DFF_17,2.78289,15.5032,3.23,1.4,0
DFF_18,16.2033,4.45329,3.23,1.4,0
DFF_19,11.0843,3.76309,3.23,1.4,0
DFF_20,14.3488,12.1292,3.23,1.4,0
NOT_0,4.63383,12.6333,0.38,1.4,0
NOT_1,5.10131,12.3393,0.38,1.4,0
NOT_2,15.3941,14.6681,0.38,1.4,0
NOT_3,15.718,13.805,0.38,1.4,0
NOT_4,15.4853,13.1066,0.38,1.4,0
NOT_5,13.523,15.5261,0.38,1.4,0
NOT_6,5.13219,15.7187,0.38,1.4,0
NOT_7,10.2595,14.9738,0.38,1.4,0
NOT_8,15.4062,13.8642,0.38,1.4,0
NOT_9,14.9364,6.12498,0.38,1.4,0
NOT_10,15.49,12.0081,0.38,1.4,0
NOT_11,4.70245,13.0051,0.38,1.4,0
NOT_12,6.75184,13.4617,0.38,1.4,0
NOT_13,16.3636,17.8323,0.38,1.4,0
NOT_14,6.36857,13.5189,0.38,1.4,0
NOT_15,16.3788,3.38884,0.38,1.4,0
NOT_16,16.5899,2.54014,0.38,1.4,0
NOT_17,16.1127,7.82725,0.38,1.4,0
NOT_18,16.744,5.58428,0.38,1.4,0
NOT_19,17.8911,3.43404,0.38,1.4,0
NOT_20,2.61604,2.58728,0.38,1.4,0
NOT_21,0,1.08884,0.38,1.4,0
NOT_22,1.17864,17.6019,0.38,1.4,0
NOT_23,11.4318,0.272954,0.38,1.4,0
NOT_24,1.78756,3.28042,0.38,1.4,0
NOT_25,15.7071,14.8624,0.38,1.4,0
NOT_26,4.29868,14.8203,0.38,1.4,0
NOT_27,13.0411,14.9335,0.38,1.4,0
NOT_28,2.94268,3.0867,0.38,1.4,0
NOT_29,10.4692,4.13165,0.38,1.4,0
NOT_30,4.44894,3.15925,0.38,1.4,0
NOT_31,4.13868,9.52292,0.38,1.4,0
