cell_name,x,y,width,height,fixed
VDD,10.6039,13.6472,0.38,1.4,0
CK,10.4356,9.29777,0.38,1.4,0
G0,12.8925,12.9778,0.38,1.4,0
G1,14.7536,15.746,0.38,1.4,0
G2,13.4377,6.94153,0.38,1.4,0
G198,9.75617,12.2608,0.38,1.4,0
G213,14.9761,13.6311,0.38,1.4,0
G147,5.60393,8.73422,0.38,1.4,0
G199,0.511205,15.2632,0.38,1.4,0
G214,10.2046,17.15,0.38,1.4,0
G148,3.08636,16.0791,0.38,1.4,0
DFF_0,9.11886,9.05512,3.23,1.4,0
DFF_1,9.31124,10.32,3.23,1.4,0
DFF_2,8.88553,9.31511,3.23,1.4,0
DFF_3,8.97803,8.84338,3.23,1.4,0
DFF_4,9.04542,10.1253,3.23,1.4,0
DFF_5,8.73892,8.42461,3.23,1.4,0
DFF_6,8.90515,9.84504,3.23,1.4,0
DFF_7,8.98424,9.48724,3.23,1.4,0
DFF_8,8.55246,9.5447,3.23,1.4,0
DFF_9,9.72988,9.53696,3.23,1.4,0
DFF_10,9.28191,9.22715,3.23,1.4,0
DFF_11,8.77498,9.3331,3.23,1.4,0
DFF_12,9.49441,8.62033,3.23,1.4,0
DFF_13,7.77044,7.50469,3.23,1.4,0
DFF_14,8.15103,8.93834,3.23,1.4,0
DFF_15,8.58935,8.96827,3.23,1.4,0
DFF_16,8.31937,10.3293,3.23,1.4,0
DFF_17,7.86273,10.4475,3.23,1.4,0
DFF_18,11.1235,9.42041,3.23,1.4,0
DFF_19,9.36051,8.84292,3.23,1.4,0
DFF_20,9.26892,9.62827,3.23,1.4,0
NOT_0,9.71367,10.0526,0.38,1.4,0
NOT_1,10.0958,9.44928,0.38,1.4,0
NOT_2,10.6735,9.95999,0.38,1.4,0
NOT_3,10.6382,10.0199,0.38,1.4,0
NOT_4,10.4922,9.44091,0.38,1.4,0
NOT_5,10.2596,10.4463,0.38,1.4,0
NOT_6,9.61027,10.6389,0.38,1.4,0
NOT_7,10.1453,9.894,0.38,1.4,0
NOT_8,10.5497,10.0302,0.38,1.4,0
NOT_9,10.7758,9.11015,0.38,1.4,0
