cell_name,x,y,width,height,fixed
VDD,13.5008,16.7803,0.38,1.4,0
CK,13.0834,10.7055,0.38,1.4,0
G0,16.0256,16.1109,0.38,1.4,0
G1,17.8868,18.2,0.38,1.4,0
G2,16.5708,3.8084,0.38,1.4,0
G198,12.8893,15.394,0.38,1.4,0
G213,18.1092,16.7642,0.38,1.4,0
G147,2.4708,11.8673,0.38,1.4,0
G199,0,18.2,0.38,1.4,0
G214,7.07151,18.2,0.38,1.4,0
G148,0,18.2,0.38,1.4,0
DFF_0,10.8141,5.93932,3.23,1.4,0
DFF_1,12.4444,13.4532,3.23,1.4,0
DFF_2,5.88361,10.2465,3.23,1.4,0
DFF_3,9.26151,5.71025,3.23,1.4,0
DFF_4,8.78105,13.2584,3.23,1.4,0
DFF_5,6.43736,5.29148,3.23,1.4,0
DFF_6,8.32672,12.9782,3.23,1.4,0
DFF_7,7.14444,12.3031,3.23,1.4,0
DFF_8,5.41933,11.199,3.23,1.4,0
DFF_9,12.863,11.8556,3.23,1.4,0
DFF_10,12.415,9.34609,3.23,1.4,0
DFF_11,5.64544,9.76532,3.23,1.4,0
DFF_12,6.36128,5.4872,3.23,1.4,0
DFF_13,4.63731,4.37156,3.23,1.4,0
DFF_14,5.0179,6.20672,3.23,1.4,0
DFF_15,5.45622,7.30017,3.23,1.4,0
DFF_16,5.18624,13.4625,3.23,1.4,0
DFF_17,4.7296,13.5806,3.23,1.4,0
DFF_18,14.2566,6.28728,3.23,1.4,0
DFF_19,12.1603,5.70979,3.23,1.4,0
DFF_20,12.402,12.2134,3.23,1.4,0
NOT_0,6.58054,13.1388,0.38,1.4,0
NOT_1,6.96269,12.5261,0.38,1.4,0
NOT_2,13.8066,13.0931,0.38,1.4,0
NOT_3,13.7713,13.1531,0.38,1.4,0
NOT_4,13.5398,12.3625,0.38,1.4,0
NOT_5,13.3209,13.5794,0.38,1.4,0
NOT_6,6.47714,13.772,0.38,1.4,0
NOT_7,8.63057,13.0271,0.38,1.4,0
NOT_8,13.6828,13.1634,0.38,1.4,0
NOT_9,13.9089,5.98671,0.38,1.4,0
NOT_10,13.5446,11.9494,0.38,1.4,0
NOT_11,6.6227,13.2124,0.38,1.4,0
NOT_12,6.80179,13.231,0.38,1.4,0
