cell_name,x,y,width,height,fixed
VDD,10.0774,11.7274,0.38,1.4,0
CK,10.6714,7.3264,0.38,1.4,0
START,2.26763,9.24952,0.38,1.4,0
B0,3.52739,0.466702,0.38,1.4,0
B1,3.94842,4.62211,0.38,1.4,0
B2,14.1814,14.3267,0.38,1.4,0
B3,2.39029,1.80163,0.38,1.4,0
A0,12.2231,13.8149,0.38,1.4,0
A1,0,10.3681,0.38,1.4,0
A2,8.49933,15.5653,0.38,1.4,0
A3,16.91,0.325877,0.38,1.4,0
P4,7.72356,12.5499,0.38,1.4,0
P5,8.58137,10.6062,0.38,1.4,0
P6,8.61961,6.25857,0.38,1.4,0
P7,12.3829,7.5303,0.38,1.4,0
P0,10.9334,6.69774,0.38,1.4,0
P1,7.6397,3.99525,0.38,1.4,0
P2,13.2078,11.7075,0.38,1.4,0
P3,12.0869,3.22203,0.38,1.4,0
CNTVCON2,0,5.74168,0.38,1.4,0
CNTVCO2,6.36378,16.356,0.38,1.4,0
READY,0.210539,9.1182,0.38,1.4,0
DFF_0,6.43351,7.41344,3.23,1.4,0
DFF_1,6.35632,9.74585,3.23,1.4,0
DFF_2,4.17363,8.5152,3.23,1.4,0
DFF_3,0.945767,9.26088,3.23,1.4,0
DFF_4,8.81862,0,3.23,1.4,0
DFF_5,4.24066,0,3.23,1.4,0
DFF_6,9.20841,0,3.23,1.4,0
DFF_7,11.4056,9.40741,3.23,1.4,0
DFF_8,4.96899,11.6678,3.23,1.4,0
DFF_9,2.62425,2.54,3.23,1.4,0
DFF_10,11.2718,10.8997,3.23,1.4,0
DFF_11,6.70147,0,3.23,1.4,0
DFF_12,3.61685,7.11045,3.23,1.4,0
DFF_13,8.86612,8.53618,3.23,1.4,0
DFF_14,8.45687,11.735,3.23,1.4,0
NOT_0,5.51231,16.5285,0.38,1.4,0
NOT_1,14.1495,8.43162,0.38,1.4,0
NOT_2,12.0014,5.21231,0.38,1.4,0
NOT_3,16.91,3.55017,0.38,1.4,0
NOT_4,4.23101,11.5585,0.38,1.4,0
NOT_5,13.4681,13.3292,0.38,1.4,0
NOT_6,0,10.4992,0.38,1.4,0
NOT_7,5.76346,1.5553,0.38,1.4,0
NOT_8,15.7318,7.10859,0.38,1.4,0
NOT_9,14.8781,11.8466,0.38,1.4,0
NOT_10,6.64478,5.07111,0.38,1.4,0
NOT_11,0,8.32229,0.38,1.4,0
NOT_12,13.5374,8.01965,0.38,1.4,0
NOT_13,5.90028,10.2994,0.38,1.4,0
NOT_14,0,12.9271,0.38,1.4,0
NOT_15,11.3223,10.9846,0.38,1.4,0
NOT_16,0,8.93693,0.38,1.4,0
NOT_17,11.8275,6.84932,0.38,1.4,0
NOT_18,13.9971,0,0.38,1.4,0
NOT_19,6.92479,15.6797,0.38,1.4,0
NOT_20,0,10.4469,0.38,1.4,0
NOT_21,11.664,14.1472,0.38,1.4,0
NOT_22,5.98734,16.5665,0.38,1.4,0
NOT_23,14.6652,11.1228,0.38,1.4,0
NOT_24,6.42118,5.09514,0.38,1.4,0
NOT_25,7.98107,0,0.38,1.4,0
NOT_26,5.11673,16.5285,0.38,1.4,0
NOT_27,1.05246,6.74856,0.38,1.4,0
NOT_28,2.37725,2.09957,0.38,1.4,0
NOT_29,12.5885,13.4946,0.38,1.4,0
NOT_30,6.20626,5.19983,0.38,1.4,0
NOT_31,4.19302,0.220613,0.38,1.4,0
NOT_32,7.31015,4.97436,0.38,1.4,0
NOT_33,9.84512,6.35222,0.38,1.4,0
NOT_34,12.1101,12.1214,0.38,1.4,0
NOT_35,4.97802,3.43954,0.38,1.4,0
NOT_36,11.0736,0,0.38,1.4,0
NOT_37,8.03557,15.6436,0.38,1.4,0
NOT_38,0,12.018,0.38,1.4,0
NOT_39,2.77362,5.10105,0.38,1.4,0
NOT_40,0,14.0089,0.38,1.4,0
NOT_41,16.91,0.325877,0.38,1.4,0
NOT_42,13.6839,0,0.38,1.4,0
NOT_43,12.2184,8.40065,0.38,1.4,0
NOT_44,12.3385,0,0.38,1.4,0
NOT_45,9.04378,4.59455,0.38,1.4,0
NOT_46,1.50879,16.8,0.38,1.4,0
NOT_47,3.09675,3.15789,0.38,1.4,0
NOT_48,0,14.8059,0.38,1.4,0
NOT_49,9.15899,14.1455,0.38,1.4,0
NOT_50,0,16.5694,0.38,1.4,0
NOT_51,11.0769,10.4232,0.38,1.4,0
NOT_52,3.01455,16.8,0.38,1.4,0
NOT_53,16.91,3.09313,0.38,1.4,0
NOT_54,4.9041,4.97798,0.38,1.4,0
NOT_55,16.91,1.41373,0.38,1.4,0
