cell_name,x,y,width,height,fixed
VDD,8.62088,13.7863,0.38,1.4,0
CK,10.4724,6.93396,0.38,1.4,0
START,6.07553,10.4477,0.38,1.4,0
B0,4.30299,4.1112,0.38,1.4,0
B1,6.06455,6.50072,0.38,1.4,0
B2,12.3579,12.7432,0.38,1.4,0
B3,3.59496,3.2702,0.38,1.4,0
A0,11.0222,14.4919,0.38,1.4,0
A1,4.60086,9.14647,0.38,1.4,0
A2,10.7104,15.1667,0.38,1.4,0
A3,12.1926,2.6474,0.38,1.4,0
P4,7.46989,10.8896,0.38,1.4,0
P5,10.9524,9.85025,0.38,1.4,0
P6,7.44172,9.83855,0.38,1.4,0
P7,11.0914,8.66202,0.38,1.4,0
P0,10.7028,7.19412,0.38,1.4,0
P1,7.3829,5.9438,0.38,1.4,0
P2,11.4493,10.3266,0.38,1.4,0
P3,11.3128,5.80845,0.38,1.4,0
CNTVCON2,5.25848,7.02445,0.38,1.4,0
CNTVCO2,7.57628,14.5414,0.38,1.4,0
READY,6.70483,10.3102,0.38,1.4,0
DFF_0,6.47635,9.57474,3.23,1.4,0
DFF_1,6.24961,7.1832,3.23,1.4,0
DFF_2,5.81272,9.56926,3.23,1.4,0
DFF_3,6.70523,9.85238,3.23,1.4,0
DFF_4,6.7711,6.70062,3.23,1.4,0
DFF_5,6.94352,6.07957,3.23,1.4,0
DFF_6,6.9314,6.53882,3.23,1.4,0
DFF_7,10.0213,9.2816,3.23,1.4,0
DFF_8,7.08657,10.3773,3.23,1.4,0
DFF_9,5.33889,5.88703,3.23,1.4,0
DFF_10,9.88377,9.59608,3.23,1.4,0
DFF_11,6.71392,6.19425,3.23,1.4,0
DFF_12,6.76106,7.17223,3.23,1.4,0
DFF_13,6.89807,6.86521,3.23,1.4,0
DFF_14,6.83467,10.7051,3.23,1.4,0
NOT_0,7.38987,12.3322,0.38,1.4,0
NOT_1,7.68353,7.095,0.38,1.4,0
NOT_2,10.8829,6.84727,0.38,1.4,0
NOT_3,11.6134,6.04345,0.38,1.4,0
NOT_4,6.82128,10.687,0.38,1.4,0
NOT_5,11.4895,10.8359,0.38,1.4,0
NOT_6,7.24941,9.93846,0.38,1.4,0
NOT_7,8.16883,4.98199,0.38,1.4,0
NOT_8,11.0171,9.68694,0.38,1.4,0
NOT_9,11.3654,9.54375,0.38,1.4,0
NOT_10,8.10045,6.83912,0.38,1.4,0
NOT_11,6.79684,8.18702,0.38,1.4,0
NOT_12,8.9305,6.99803,0.38,1.4,0
NOT_13,7.30568,10.7785,0.38,1.4,0
NOT_14,4.95323,10.6981,0.38,1.4,0
NOT_15,8.04563,9.89871,0.38,1.4,0
NOT_16,6.93514,8.73583,0.38,1.4,0
NOT_17,7.7358,7.03363,0.38,1.4,0
NOT_18,11.3992,5.01887,0.38,1.4,0
NOT_19,9.26934,12.579,0.38,1.4,0
NOT_20,6.34218,9.58846,0.38,1.4,0
NOT_21,10.651,11.9969,0.38,1.4,0
NOT_22,7.6222,12.7993,0.38,1.4,0
NOT_23,11.2572,9.61583,0.38,1.4,0
NOT_24,7.69631,6.69426,0.38,1.4,0
NOT_25,10.6462,6.43747,0.38,1.4,0
NOT_26,7.0954,12.231,0.38,1.4,0
NOT_27,5.81188,10.0948,0.38,1.4,0
NOT_28,5.33639,5.18769,0.38,1.4,0
NOT_29,10.9207,11.0014,0.38,1.4,0
NOT_30,6.70881,6.70095,0.38,1.4,0
NOT_31,5.87656,5.43012,0.38,1.4,0
NOT_32,10.5692,6.56806,0.38,1.4,0
NOT_33,7.81884,6.80961,0.38,1.4,0
NOT_34,10.9739,10.3463,0.38,1.4,0
NOT_35,7.14566,5.76143,0.38,1.4,0
NOT_36,10.6327,5.71473,0.38,1.4,0
NOT_37,8.35564,11.2396,0.38,1.4,0
NOT_38,6.05603,10.3659,0.38,1.4,0
NOT_39,4.13975,8.61873,0.38,1.4,0
NOT_40,3.69114,11.2914,0.38,1.4,0
NOT_41,14.8506,3.8774,0.38,1.4,0
NOT_42,11.2927,2.47673,0.38,1.4,0
NOT_43,8.95706,12.6319,0.38,1.4,0
NOT_44,10.8922,5.46978,0.38,1.4,0
NOT_45,7.37661,5.93546,0.38,1.4,0
NOT_46,6.77855,12.8957,0.38,1.4,0
NOT_47,6.23522,5.99343,0.38,1.4,0
NOT_48,4.20799,10.93,0.38,1.4,0
NOT_49,7.88041,10.9686,0.38,1.4,0
NOT_50,4.86202,11.9958,0.38,1.4,0
NOT_51,10.4375,9.99385,0.38,1.4,0
NOT_52,7.06185,13.6097,0.38,1.4,0
NOT_53,11.2403,6.49736,0.38,1.4,0
NOT_54,7.27612,6.21371,0.38,1.4,0
NOT_55,11.4294,5.99732,0.38,1.4,0
