cell_name,x,y,width,height,fixed
VDD,11.2578,10.7184,0.38,1.4,0
CK,12.274,7.34922,0.38,1.4,0
START,4.66079,8.77302,0.38,1.4,0
B0,5.88166,3.72815,0.38,1.4,0
B1,6.89418,4.81054,0.38,1.4,0
B2,14.5455,14.1007,0.38,1.4,0
B3,1.27713,3.50649,0.38,1.4,0
A0,13.0954,14.3981,0.38,1.4,0
A1,0.0168263,8.70513,0.38,1.4,0
A2,10.2549,13.5339,0.38,1.4,0
A3,16.4338,3.27285,0.38,1.4,0
P4,8.20108,13.3938,0.38,1.4,0
P5,10.3706,10.6165,0.38,1.4,0
P6,9.71368,5.93776,0.38,1.4,0
P7,13.0043,8.7122,0.38,1.4,0
P0,12.7053,7.73658,0.38,1.4,0
P1,9.0462,3.19986,0.38,1.4,0
P2,14.2162,12.8515,0.38,1.4,0
P3,9.95423,4.9166,0.38,1.4,0
CNTVCON2,1.4582,6.0362,0.38,1.4,0
CNTVCO2,8.66114,14.5488,0.38,1.4,0
READY,3.54984,7.49547,0.38,1.4,0
DFF_0,8.14715,7.29513,3.23,1.4,0
DFF_1,6.65856,10.5941,3.23,1.4,0
DFF_2,5.76628,8.86796,3.23,1.4,0
DFF_3,0.969045,8.71304,3.23,1.4,0
DFF_4,5.73496,0,3.23,1.4,0
DFF_5,2.13301,2.81432,3.23,1.4,0
DFF_6,8.24044,0,3.23,1.4,0
DFF_7,11.9293,9.98683,3.23,1.4,0
DFF_8,3.54953,11.8699,3.23,1.4,0
DFF_9,1.55142,4.59096,3.23,1.4,0
DFF_10,11.5949,11.679,3.23,1.4,0
DFF_11,3.37773,0.00102142,3.23,1.4,0
DFF_12,4.38332,7.14497,3.23,1.4,0
DFF_13,9.13049,8.88452,3.23,1.4,0
DFF_14,7.87629,12.0104,3.23,1.4,0
NOT_0,7.65768,14.3265,0.38,1.4,0
NOT_1,15.3925,9.83627,0.38,1.4,0
NOT_2,12.8626,6.48703,0.38,1.4,0
NOT_3,15.4761,8.28994,0.38,1.4,0
NOT_4,4.54762,10.5996,0.38,1.4,0
NOT_5,14.2955,14.828,0.38,1.4,0
NOT_6,0.728171,9.99768,0.38,1.4,0
NOT_7,5.49427,2.3595,0.38,1.4,0
NOT_8,14.45,7.59254,0.38,1.4,0
NOT_9,15.6279,13.6164,0.38,1.4,0
NOT_10,7.27803,4.88622,0.38,1.4,0
NOT_11,0.0477665,5.18609,0.38,1.4,0
NOT_12,15.0114,8.60162,0.38,1.4,0
NOT_13,5.16945,8.45549,0.38,1.4,0
NOT_14,0.0221649,10.2322,0.38,1.4,0
NOT_15,10.8905,10.8499,0.38,1.4,0
NOT_16,0.050502,6.92583,0.38,1.4,0
NOT_17,13.3154,7.06386,0.38,1.4,0
NOT_18,14.0072,0,0.38,1.4,0
NOT_19,6.28632,14.4523,0.38,1.4,0
NOT_20,0.0170574,9.60451,0.38,1.4,0
NOT_21,12.2485,13.4405,0.38,1.4,0
NOT_22,8.13218,14.7971,0.38,1.4,0
NOT_23,15.1791,11.1856,0.38,1.4,0
NOT_24,8.44874,3.15652,0.38,1.4,0
NOT_25,4.03924,0,0.38,1.4,0
NOT_26,7.26014,14.1222,0.38,1.4,0
NOT_27,3.61928,6.51088,0.38,1.4,0
NOT_28,1.84584,6.26508,0.38,1.4,0
NOT_29,13.543,14.7863,0.38,1.4,0
NOT_30,8.52787,5.5343,0.38,1.4,0
NOT_31,5.73255,3.32058,0.38,1.4,0
NOT_32,9.34325,5.8676,0.38,1.4,0
NOT_33,10.8004,6.01918,0.38,1.4,0
NOT_34,13.015,13.0472,0.38,1.4,0
NOT_35,7.44199,6.06817,0.38,1.4,0
NOT_36,10.3376,0,0.38,1.4,0
NOT_37,9.00699,14.8541,0.38,1.4,0
NOT_38,1.10856,11.5044,0.38,1.4,0
NOT_39,6.37995,4.26934,0.38,1.4,0
NOT_40,0.0446467,11.0232,0.38,1.4,0
NOT_41,15.6873,3.94209,0.38,1.4,0
NOT_42,11.6201,0,0.38,1.4,0
NOT_43,13.5905,8.35844,0.38,1.4,0
NOT_44,9.91011,0,0.38,1.4,0
NOT_45,9.61506,3.26627,0.38,1.4,0
NOT_46,2.28444,16.512,0.38,1.4,0
NOT_47,3.01306,6.28469,0.38,1.4,0
NOT_48,0.00576706,12.1929,0.38,1.4,0
NOT_49,11.7371,13.1552,0.38,1.4,0
NOT_50,0,14.2605,0.38,1.4,0
NOT_51,9.96578,10.2059,0.38,1.4,0
NOT_52,3.96964,15.1298,0.38,1.4,0
NOT_53,16.4556,6.17768,0.38,1.4,0
NOT_54,5.74538,5.67704,0.38,1.4,0
NOT_55,16.6895,4.47076,0.38,1.4,0
NOT_56,16.8359,3.14059,0.38,1.4,0
NOT_57,6.50453,2.60785,0.38,1.4,0
NOT_58,0,13.3603,0.38,1.4,0
AND2_0,1.45443,12.2955,0.76,1.4,0
AND2_1,13.3933,0,0.76,1.4,0
AND2_2,11.4386,0,0.76,1.4,0
AND2_3,9.09992,13.522,0.76,1.4,0
AND2_4,14.172,8.60309,0.76,1.4,0
AND2_5,2.69265,11.4135,0.76,1.4,0
AND2_6,1.08142,7.37842,0.76,1.4,0
AND2_7,3.53976,10.1255,0.76,1.4,0
AND2_8,0.00453504,16.0572,0.76,1.4,0
AND2_9,15.3418,0,0.76,1.4,0
AND2_10,15.8345,0,0.76,1.4,0
AND2_11,1.45086,1.00854,0.76,1.4,0
AND2_12,7.37213,13.1112,0.76,1.4,0
AND2_13,10.0203,3.56888,0.76,1.4,0
AND2_14,14.4192,6.04772,0.76,1.4,0
AND2_15,12.8692,0,0.76,1.4,0
AND2_16,6.25079,13.3816,0.76,1.4,0
AND2_17,7.63343,3.19374,0.76,1.4,0
AND2_18,16.1762,8.84081,0.76,1.4,0
AND2_19,0,4.1026,0.76,1.4,0
AND2_20,2.12759,13.0128,0.76,1.4,0
AND2_21,2.82939,16.7828,0.76,1.4,0
AND2_22,7.74976,4.48388,0.76,1.4,0
AND2_23,2.9212,14.4789,0.76,1.4,0
AND2_24,14.077,3.25676,0.76,1.4,0
AND2_25,12.1467,0,0.76,1.4,0
AND3_0,2.48181,10.1412,0.76,1.4,0
AND2_26,4.39067,14.3816,0.76,1.4,0
AND2_27,11.9426,14.7676,0.76,1.4,0
AND2_28,11.6172,7.39294,0.76,1.4,0
AND2_29,16.53,0,0.76,1.4,0
AND2_30,2.95786,13.2934,0.76,1.4,0
AND2_31,6.85072,3.29898,0.76,1.4,0
AND2_32,0.857058,16.4011,0.76,1.4,0
AND3_1,3.01984,15.3231,0.76,1.4,0
AND2_33,2.55127,0,0.76,1.4,0
AND2_34,1.22987,14.8011,0.76,1.4,0
AND2_35,14.5157,0,0.76,1.4,0
AND3_2,15.399,5.42562,0.76,1.4,0
AND2_36,12.9794,3.90161,0.76,1.4,0
AND2_37,14.7176,4.24843,0.76,1.4,0
AND2_38,16.53,0,0.76,1.4,0
AND2_39,11.4563,3.26192,0.76,1.4,0
