cell_name,x,y,width,height,fixed
VDD,2.97774,3.33723,0.38,1.4,0
CK,7.40621,6.36011,0.38,1.4,0
START,9.9395,13.2563,0.38,1.4,0
B0,10.8496,14.2448,0.38,1.4,0
B1,15.9624,4.35868,0.38,1.4,0
B2,0.115292,7.60699,0.38,1.4,0
B3,6.5191,0,0.38,1.4,0
A0,1.47243,12.1968,0.38,1.4,0
A1,3.06089,4.50142,0.38,1.4,0
A2,8.86984,14.7284,0.38,1.4,0
A3,15.4447,12.6125,0.38,1.4,0
P4,4.8556,8.81668,0.38,1.4,0
P5,4.05051,5.13259,0.38,1.4,0
P6,7.02016,11.8986,0.38,1.4,0
P7,6.44115,11.7331,0.38,1.4,0
P0,9.05987,8.28924,0.38,1.4,0
P1,15.1705,6.94945,0.38,1.4,0
P2,12.0967,4.06602,0.38,1.4,0
P3,9.54858,2.89785,0.38,1.4,0
CNTVCON2,1.89104,11.6574,0.38,1.4,0
CNTVCO2,12.4537,15.5184,0.38,1.4,0
READY,8.52661,6.63789,0.38,1.4,0
DFF_0,3.87347,10.2957,3.23,1.4,0
DFF_1,12.688,8.22176,3.23,1.4,0
DFF_2,8.38167,11.4059,3.23,1.4,0
DFF_3,0.577617,10.3777,3.23,1.4,0
DFF_4,4.86489,7.63404,3.23,1.4,0
DFF_5,5.78187,3.41781,3.23,1.4,0
DFF_6,11.2544,12.0238,3.23,1.4,0
DFF_7,12.1392,10.2149,3.23,1.4,0
DFF_8,4.77605,5.06099,3.23,1.4,0
DFF_9,9.14845,6.98001,3.23,1.4,0
DFF_10,5.55078,13.3943,3.23,1.4,0
DFF_11,6.92303,9.87819,3.23,1.4,0
DFF_12,6.86943,0,3.23,1.4,0
DFF_13,8.82543,4.49846,3.23,1.4,0
DFF_14,9.52738,8.80101,3.23,1.4,0
NOT_0,13.0918,14.402,0.38,1.4,0
NOT_1,10.0865,0,0.38,1.4,0
NOT_2,14.633,12.7051,0.38,1.4,0
NOT_3,15.9644,7.84658,0.38,1.4,0
NOT_4,11.5145,5.89926,0.38,1.4,0
NOT_5,9.26631,0,0.38,1.4,0
NOT_6,0,3.30874,0.38,1.4,0
NOT_7,3.8565,1.49639,0.38,1.4,0
NOT_8,13.027,4.28523,0.38,1.4,0
NOT_9,13.5765,7.01332,0.38,1.4,0
NOT_10,13.0459,6.32443,0.38,1.4,0
NOT_11,5.2104,6.27547,0.38,1.4,0
NOT_12,11.9639,13.5343,0.38,1.4,0
NOT_13,14.7165,11.5203,0.38,1.4,0
NOT_14,2.40113,2.50106,0.38,1.4,0
NOT_15,8.02514,7.76141,0.38,1.4,0
NOT_16,9.70062,14.4203,0.38,1.4,0
