cell_name,x,y,width,height,fixed
VDD,11.3173,16.3377,0.38,1.4,0
CK,12.1023,8.06972,0.38,1.4,0
START,2.70141,13.5448,0.38,1.4,0
B0,0.928864,0.737076,0.38,1.4,0
B1,2.69043,3.12659,0.38,1.4,0
B2,15.732,16.1173,0.38,1.4,0
B3,0.220835,0,0.38,1.4,0
A0,14.3959,16.8,0.38,1.4,0
A1,1.22673,12.5206,0.38,1.4,0
A2,7.34458,16.8,0.38,1.4,0
A3,15.5667,0,0.38,1.4,0
P4,4.38418,14.2638,0.38,1.4,0
P5,13.1001,13.2204,0.38,1.4,0
P6,4.53114,8.51035,0.38,1.4,0
P7,14.3012,9.60272,0.38,1.4,0
P0,14.0165,9.19894,0.38,1.4,0
P1,4.28559,2.56968,0.38,1.4,0
P2,14.8234,13.7007,0.38,1.4,0
P3,14.6869,2.43432,0.38,1.4,0
CNTVCON2,1.88436,3.65033,0.38,1.4,0
CNTVCO2,4.20216,16.8,0.38,1.4,0
READY,3.3307,12.0821,0.38,1.4,0
DFF_0,3.77388,8.75738,3.23,1.4,0
DFF_1,7.59989,9.29265,3.23,1.4,0
DFF_2,2.43859,9.95322,3.23,1.4,0
DFF_3,3.3311,12.3772,3.23,1.4,0
DFF_4,8.58743,3.3265,3.23,1.4,0
DFF_5,3.5694,2.70544,3.23,1.4,0
DFF_6,8.54494,3.16469,3.23,1.4,0
DFF_7,13.3954,12.6557,3.23,1.4,0
DFF_8,4.31531,13.7239,3.23,1.4,0
DFF_9,1.96476,2.5129,3.23,1.4,0
DFF_10,13.2579,12.9702,3.23,1.4,0
DFF_11,5.21387,2.82013,3.23,1.4,0
DFF_12,3.38694,7.31739,3.23,1.4,0
DFF_13,7.17654,6.0245,3.23,1.4,0
DFF_14,7.74633,14.0792,3.23,1.4,0
NOT_0,4.01575,15.7063,0.38,1.4,0
NOT_1,10.2304,6.56668,0.38,1.4,0
NOT_2,14.257,3.47314,0.38,1.4,0
NOT_3,14.9875,2.66932,0.38,1.4,0
NOT_4,3.44716,14.0612,0.38,1.4,0
NOT_5,14.8636,14.2101,0.38,1.4,0
NOT_6,3.87528,12.4792,0.38,1.4,0
NOT_7,4.79471,1.60787,0.38,1.4,0
NOT_8,14.3913,6.95353,0.38,1.4,0
NOT_9,14.7395,12.9179,0.38,1.4,0
NOT_10,4.72632,3.46499,0.38,1.4,0
NOT_11,3.42271,10.5297,0.38,1.4,0
NOT_12,12.0853,3.97303,0.38,1.4,0
NOT_13,3.93156,14.1025,0.38,1.4,0
NOT_14,1.5791,14.0722,0.38,1.4,0
NOT_15,10.3956,13.2728,0.38,1.4,0
NOT_16,3.56102,11.1698,0.38,1.4,0
NOT_17,10.2649,3.78978,0.38,1.4,0
NOT_18,14.7734,1.64475,0.38,1.4,0
NOT_19,5.89522,15.9532,0.38,1.4,0
NOT_20,2.96806,12.825,0.38,1.4,0
NOT_21,14.0251,15.371,0.38,1.4,0
NOT_22,4.24808,16.1734,0.38,1.4,0
NOT_23,14.6313,12.99,0.38,1.4,0
NOT_24,4.32218,3.32014,0.38,1.4,0
NOT_25,11.407,3.06335,0.38,1.4,0
NOT_26,3.72127,15.6052,0.38,1.4,0
NOT_27,2.43775,7.40074,0.38,1.4,0
NOT_28,1.96227,1.81357,0.38,1.4,0
NOT_29,14.2948,14.3755,0.38,1.4,0
NOT_30,3.33469,3.32683,0.38,1.4,0
NOT_31,2.50243,2.05599,0.38,1.4,0
NOT_32,11.2602,3.19393,0.38,1.4,0
NOT_33,10.0082,3.54888,0.38,1.4,0
NOT_34,14.348,13.7204,0.38,1.4,0
