cell_name,x,y,width,height,fixed
VDD,0,0.68105,0.38,1.4,0
CK,9.48063,4.99773,0.38,1.4,0
START,11.0318,14.3191,0.38,1.4,0
B0,13.6807,16.7033,0.38,1.4,0
B1,16.7588,0,0.38,1.4,0
B2,0,5.80083,0.38,1.4,0
B3,11.5259,0.459017,0.38,1.4,0
A0,1.40011,16.8,0.38,1.4,0
A1,0,0.816042,0.38,1.4,0
A2,8.03594,14.9545,0.38,1.4,0
A3,16.7588,16.7563,0.38,1.4,0
P4,1.16777,4.41944,0.38,1.4,0
P5,1.52733,1.79523,0.38,1.4,0
P6,8.57492,11.9963,0.38,1.4,0
P7,4.12765,15.1781,0.38,1.4,0
P0,9.76515,5.261,0.38,1.4,0
P1,16.5047,10.7736,0.38,1.4,0
P2,10.0856,1.49144,0.38,1.4,0
P3,10.1357,1.16346,0.38,1.4,0
CNTVCON2,0.173355,14.7758,0.38,1.4,0
CNTVCO2,13.8933,16.8,0.38,1.4,0
READY,10.3413,4.51213,0.38,1.4,0
DFF_0,3.14528,9.62836,3.23,1.4,0
DFF_1,11.9484,10.4169,3.23,1.4,0
DFF_2,8.74955,10.5632,3.23,1.4,0
DFF_3,0.83607,12.0604,3.23,1.4,0
DFF_4,4.44533,5.90039,3.23,1.4,0
DFF_5,1.95267,1.49861,3.23,1.4,0
DFF_6,9.21922,10.3233,3.23,1.4,0
DFF_7,13.9046,12.9525,3.23,1.4,0
DFF_8,1.96012,1.74754,3.23,1.4,0
DFF_9,13.2738,5.92962,3.23,1.4,0
DFF_10,5.1976,14.9654,3.23,1.4,0
DFF_11,6.46692,8.9945,3.23,1.4,0
DFF_12,7.93072,0.93986,3.23,1.4,0
DFF_13,8.1736,2.89656,3.23,1.4,0
DFF_14,10.8694,9.20111,3.23,1.4,0
NOT_0,13.3875,16.8,0.38,1.4,0
NOT_1,12.2047,1.86248,0.38,1.4,0
NOT_2,15.6532,14.3985,0.38,1.4,0
NOT_3,15.7441,12.8297,0.38,1.4,0
NOT_4,11.7398,2.36044,0.38,1.4,0
NOT_5,7.14987,0.740911,0.38,1.4,0
NOT_6,0.49515,1.83952,0.38,1.4,0
NOT_7,5.37696,0.471695,0.38,1.4,0
NOT_8,12.4846,1.72038,0.38,1.4,0
NOT_9,15.3676,6.59729,0.38,1.4,0
NOT_10,15.2081,1.22647,0.38,1.4,0
NOT_11,2.66546,8.77489,0.38,1.4,0
NOT_12,15.3097,14.9357,0.38,1.4,0
NOT_13,15.2957,14.4603,0.38,1.4,0
NOT_14,1.81708,2.0401,0.38,1.4,0
NOT_15,4.91451,8.46259,0.38,1.4,0
NOT_16,11.4058,14.7881,0.38,1.4,0
NOT_17,11.63,14.0041,0.38,1.4,0
NOT_18,16.15,16.8,0.38,1.4,0
NOT_19,3.67191,14.1165,0.38,1.4,0
NOT_20,0.412562,4.43123,0.38,1.4,0
NOT_21,1.83527,16.589,0.38,1.4,0
NOT_22,2.75051,0.671914,0.38,1.4,0
NOT_23,1.55212,1.39351,0.38,1.4,0
NOT_24,14.0919,0.556084,0.38,1.4,0
NOT_25,2.04095,10.5339,0.38,1.4,0
NOT_26,2.81466,16.6196,0.38,1.4,0
NOT_27,1.26582,15.0723,0.38,1.4,0
NOT_28,7.25305,1.39693,0.38,1.4,0
NOT_29,0,4.76365,0.38,1.4,0
NOT_30,16.7588,0.7023,0.38,1.4,0
NOT_31,14.0511,15.3598,0.38,1.4,0
NOT_32,12.5778,12.9452,0.38,1.4,0
NOT_33,10.011,14.1306,0.38,1.4,0
NOT_34,0.0179168,2.56395,0.38,1.4,0
NOT_35,15.3483,16.8,0.38,1.4,0
NOT_36,5.80705,16.8,0.38,1.4,0
NOT_37,3.94887,16.8,0.38,1.4,0
NOT_38,4.79574,16.7218,0.38,1.4,0
NOT_39,0,15.7983,0.38,1.4,0
NOT_40,0,4.50369,0.38,1.4,0
NOT_41,16.7588,0,0.38,1.4,0
NOT_42,0,4.26714,0.38,1.4,0
NOT_43,16.2574,2.04273,0.38,1.4,0
NOT_44,0,16.3433,0.38,1.4,0
NOT_45,7.5997,16.5011,0.38,1.4,0
NOT_46,0.00716147,15.7628,0.38,1.4,0
NOT_47,14.0392,0.204905,0.38,1.4,0
NOT_48,2.82198,2.62642,0.38,1.4,0
NOT_49,6.30646,1.244,0.38,1.4,0
NOT_50,1.20651,16.7971,0.38,1.4,0
NOT_51,2.96908,8.12681,0.38,1.4,0
NOT_52,1.80704,16.748,0.38,1.4,0
NOT_53,16.2549,0,0.38,1.4,0
NOT_54,15.6182,16.8,0.38,1.4,0
NOT_55,5.32603,16.8,0.38,1.4,0
NOT_56,16.7588,1.24429,0.38,1.4,0
NOT_57,3.46151,6.20736,0.38,1.4,0
NOT_58,16.7588,16.5811,0.38,1.4,0
AND2_0,0.594847,4.1749,0.76,1.4,0
AND2_1,16.2849,0.72446,0.76,1.4,0
AND2_2,1.03374,9.50699,0.76,1.4,0
AND2_3,13.5251,1.60636,0.76,1.4,0
AND2_4,16.0429,14.6008,0.76,1.4,0
AND2_5,1.34138,15.0537,0.76,1.4,0
AND2_6,6.32093,1.674,0.76,1.4,0
AND2_7,2.1657,4.44258,0.76,1.4,0
AND2_8,0,2.9682,0.76,1.4,0
AND2_9,16.3788,0,0.76,1.4,0
AND2_10,0,1.77109,0.76,1.4,0
AND2_11,15.4938,3.02341,0.76,1.4,0
AND2_12,0.911522,1.15903,0.76,1.4,0
AND2_13,8.32382,1.88469,0.76,1.4,0
AND2_14,10.2079,15.9706,0.76,1.4,0
AND2_15,14.286,2.33972,0.76,1.4,0
AND2_16,1.26975,14.9027,0.76,1.4,0
AND2_17,5.37522,16.124,0.76,1.4,0
AND2_18,16.3788,16.1915,0.76,1.4,0
AND2_19,0,16.8,0.76,1.4,0
AND2_20,2.59977,1.43322,0.76,1.4,0
AND2_21,1.12856,2.79233,0.76,1.4,0
AND2_22,2.86365,5.93251,0.76,1.4,0
AND2_23,15.6162,4.23781,0.76,1.4,0
AND2_24,14.2094,1.28784,0.76,1.4,0
AND2_25,11.8126,0.752582,0.76,1.4,0
AND3_0,0.434794,13.9947,0.76,1.4,0
AND2_26,0.430856,0.681938,0.76,1.4,0
AND2_27,16.3788,0.941983,0.76,1.4,0
AND2_28,15.7293,0.959223,0.76,1.4,0
AND2_29,5.87025,1.78757,0.76,1.4,0
AND2_30,1.84015,16.3567,0.76,1.4,0
AND2_31,2.91883,16.8,0.76,1.4,0
AND2_32,0.0305494,14.6029,0.76,1.4,0
AND3_1,1.6698,11.3686,0.76,1.4,0
AND2_33,7.6616,1.30635,0.76,1.4,0
AND2_34,1.50558,8.40778,0.76,1.4,0
AND2_35,16.3212,0,0.76,1.4,0
AND3_2,3.80417,16.5168,0.76,1.4,0
