cell_name,x,y,width,height,fixed
VDD,15.8885,16.6722,0.38,1.4,0
CK,3.97368,9.75512,0.38,1.4,0
START,13.3642,10.8472,0.38,1.4,0
B0,16.91,4.2448,0.38,1.4,0
B1,16.0392,5.58628,0.38,1.4,0
B2,5.34413,0.957185,0.38,1.4,0
B3,13.1102,15.5848,0.38,1.4,0
A0,3.00755,0.877728,0.38,1.4,0
A1,0,0.308636,0.38,1.4,0
A2,14.7871,16.4744,0.38,1.4,0
A3,3.7347,16.8,0.38,1.4,0
CNTVCO2,4.28046,2.17588,0.38,1.4,0
CNTVCON2,2.49123,5.74972,0.38,1.4,0
READY,12.3843,11.9506,0.38,1.4,0
P0,5.57543,6.75971,0.38,1.4,0
P1,2.71439,15.0676,0.38,1.4,0
P2,2.87115,14.5702,0.38,1.4,0
P3,12.2402,4.10316,0.38,1.4,0
P4,3.32144,7.41923,0.38,1.4,0
P5,10.8621,3.98065,0.38,1.4,0
P6,15.0009,11.9638,0.38,1.4,0
P7,13.9493,3.39716,0.38,1.4,0
DFF_0,8.16263,10.2198,3.23,1.4,0
DFF_1,5.69051,10.4535,3.23,1.4,0
DFF_2,6.13575,13.6176,3.23,1.4,0
DFF_3,5.90224,3.81712,3.23,1.4,0
DFF_4,3.43265,13.5031,3.23,1.4,0
DFF_5,2.34995,3.74608,3.23,1.4,0
DFF_6,2.04461,14.2273,3.23,1.4,0
DFF_7,2.96415,5.53618,3.23,1.4,0
DFF_8,1.51223,14.783,3.23,1.4,0
DFF_9,1.59182,14.4581,3.23,1.4,0
DFF_10,6.75245,3.57276,3.23,1.4,0
DFF_11,2.57896,11.3496,3.23,1.4,0
DFF_12,3.21121,8.42991,3.23,1.4,0
DFF_13,1.2989,9.40073,3.23,1.4,0
DFF_14,1.89676,4.03119,3.23,1.4,0
NOT_0,13.4412,14.3333,0.38,1.4,0
NOT_1,4.1661,14.3241,0.38,1.4,0
NOT_2,4.30137,3.29935,0.38,1.4,0
NOT_3,3.60696,3.63834,0.38,1.4,0
NOT_4,4.11558,2.46249,0.38,1.4,0
NOT_5,3.75111,9.47582,0.38,1.4,0
NOT_6,14.7818,13.9044,0.38,1.4,0
NOT_7,14.0578,14.2077,0.38,1.4,0
NOT_8,15.6724,15.6769,0.38,1.4,0
NOT_9,15.712,2.46096,0.38,1.4,0
NOT_10,2.64269,1.62422,0.38,1.4,0
NOT_11,15.8699,13.4718,0.38,1.4,0
NOT_12,6.63901,0.29001,0.38,1.4,0
NOT_13,14.8627,6.88679,0.38,1.4,0
NOT_14,13.431,13.0366,0.38,1.4,0
NOT_15,13.9621,14.5706,0.38,1.4,0
NOT_16,2.4336,3.72456,0.38,1.4,0
