cell_name,x,y,width,height,fixed
VDD,14.3194,16.8,0.38,1.4,0
CK,4.86389,9.98675,0.38,1.4,0
START,12.4722,9.23165,0.38,1.4,0
B0,16.91,3.23239,0.38,1.4,0
B1,16.91,4.94553,0.38,1.4,0
B2,5.09597,0,0.38,1.4,0
B3,13.8799,16.8,0.38,1.4,0
A0,1.88253,0,0.38,1.4,0
A1,0,0,0.38,1.4,0
A2,15.7996,16.8,0.38,1.4,0
A3,2.72229,16.8,0.38,1.4,0
CNTVCO2,3.26805,0.447987,0.38,1.4,0
CNTVCON2,0.763332,7.21588,0.38,1.4,0
READY,10.969,10.4202,0.38,1.4,0
P0,7.10728,8.36761,0.38,1.4,0
P1,1.1136,16.7158,0.38,1.4,0
P2,1.30248,14.9368,0.38,1.4,0
P3,11.098,2.89653,0.38,1.4,0
P4,2.23124,8.91051,0.38,1.4,0
P5,10.0213,4.16196,0.38,1.4,0
P6,14.1894,10.5373,0.38,1.4,0
P7,12.5641,1.66926,0.38,1.4,0
DFF_0,9.03705,11.1037,3.23,1.4,0
DFF_1,7.32447,10.0329,3.23,1.4,0
DFF_2,7.71868,13.6352,3.23,1.4,0
DFF_3,5.2869,3.58,3.23,1.4,0
DFF_4,1.70476,12.2894,3.23,1.4,0
DFF_5,1.02054,2.09072,3.23,1.4,0
DFF_6,2.53082,14.3034,3.23,1.4,0
DFF_7,4.1712,7.00765,3.23,1.4,0
DFF_8,0,16.4662,3.23,1.4,0
DFF_9,0.33782,15.0482,3.23,1.4,0
DFF_10,8.43429,1.84487,3.23,1.4,0
DFF_11,0.877299,10.5398,3.23,1.4,0
DFF_12,4.03607,9.28073,3.23,1.4,0
DFF_13,0,9.64403,3.23,1.4,0
DFF_14,0.890372,4.5975,3.23,1.4,0
NOT_0,12.5715,14.5593,0.38,1.4,0
NOT_1,4.92182,16.052,0.38,1.4,0
NOT_2,3.79792,1.88132,0.38,1.4,0
NOT_3,3.91336,2.30892,0.38,1.4,0
NOT_4,2.38769,0.734591,0.38,1.4,0
NOT_5,2.40987,10.3466,0.38,1.4,0
NOT_6,16.4596,15.324,0.38,1.4,0
NOT_7,14.5652,15.3327,0.38,1.4,0
NOT_8,16.9036,16.8,0.38,1.4,0
NOT_9,16.91,0.733061,0.38,1.4,0
NOT_10,0.914799,0,0.38,1.4,0
NOT_11,16.8926,14.472,0.38,1.4,0
NOT_12,5.21939,0,0.38,1.4,0
NOT_13,15.9667,8.52015,0.38,1.4,0
NOT_14,13.0376,12.5357,0.38,1.4,0
NOT_15,15.593,16.1421,0.38,1.4,0
NOT_16,0.705702,2.09155,0.38,1.4,0
NOT_17,2.99865,14.6197,0.38,1.4,0
NOT_18,8.88859,1.56071,0.38,1.4,0
NOT_19,10.3557,2.29551,0.38,1.4,0
NOT_20,11.8557,13.1255,0.38,1.4,0
NOT_21,14.3366,3.86392,0.38,1.4,0
NOT_22,16.7211,14.351,0.38,1.4,0
NOT_23,15.9619,14.6498,0.38,1.4,0
NOT_24,1.3359,1.26715,0.38,1.4,0
NOT_25,15.8398,1.64124,0.38,1.4,0
NOT_26,1.0918,14.9736,0.38,1.4,0
NOT_27,15.8249,16.8,0.38,1.4,0
NOT_28,1.23916,3.12263,0.38,1.4,0
NOT_29,1.48002,2.02218,0.38,1.4,0
NOT_30,9.95082,15.5339,0.38,1.4,0
NOT_31,5.71778,0.637052,0.38,1.4,0
NOT_32,16.91,16.8,0.38,1.4,0
NOT_33,9.86785,13.1577,0.38,1.4,0
NOT_34,11.6389,13.0297,0.38,1.4,0
NOT_35,1.36368,1.87838,0.38,1.4,0
NOT_36,14.4481,2.41638,0.38,1.4,0
NOT_37,0.0677376,4.80341,0.38,1.4,0
NOT_38,0.646351,15.9227,0.38,1.4,0
NOT_39,13.1628,16.7475,0.38,1.4,0
NOT_40,0.50219,2.75574,0.38,1.4,0
NOT_41,3.51811,1.53271,0.38,1.4,0
NOT_42,16.91,1.88938,0.38,1.4,0
NOT_43,15.925,4.00834,0.38,1.4,0
NOT_44,1.57478,16.8,0.38,1.4,0
NOT_45,16.818,3.79815,0.38,1.4,0
NOT_46,0.116657,16.2117,0.38,1.4,0
NOT_47,3.62246,14.4276,0.38,1.4,0
NOT_48,2.53098,16.8,0.38,1.4,0
NOT_49,16.91,6.6267,0.38,1.4,0
NOT_50,14.7892,16.6669,0.38,1.4,0
NOT_51,0,5.05916,0.38,1.4,0
NOT_52,0,0.544418,0.38,1.4,0
NOT_53,16.0543,16.8,0.38,1.4,0
NOT_54,1.96272,1.15479,0.38,1.4,0
NOT_55,14.7596,0,0.38,1.4,0
NOT_56,2.78047,10.9953,0.38,1.4,0
AND3_0,13.4122,6.53271,0.76,1.4,0
AND2_0,4.92,15.3903,0.76,1.4,0
AND2_1,15.136,0.544289,0.76,1.4,0
AND2_2,16.1369,1.02653,0.76,1.4,0
AND3_1,4.33552,1.20493,0.76,1.4,0
AND2_3,3.01539,0.775657,0.76,1.4,0
AND2_4,11.8808,2.31238,0.76,1.4,0
AND2_5,14.5964,14.3291,0.76,1.4,0
AND3_2,8.27852,1.1946,0.76,1.4,0
AND2_6,13.2723,0.825652,0.76,1.4,0
AND2_7,15.389,14.8384,0.76,1.4,0
AND2_8,15.6213,7.10386,0.76,1.4,0
AND2_9,0,16.8,0.76,1.4,0
