cell_name,x,y,width,height,fixed
VDD,16.3184,14.9523,0.38,1.4,0
CK,5.44912,10.4931,0.38,1.4,0
START,11.8577,11.6432,0.38,1.4,0
B0,16.252,5.96471,0.38,1.4,0
B1,14.3193,7.30619,0.38,1.4,0
B2,7.06403,2.67709,0.38,1.4,0
B3,11.3903,13.8649,0.38,1.4,0
A0,4.72746,2.59764,0.38,1.4,0
A1,0.702354,2.02854,0.38,1.4,0
A2,13.0672,14.7545,0.38,1.4,0
A3,5.45461,16.5904,0.38,1.4,0
CNTVCO2,6.00037,3.89579,0.38,1.4,0
CNTVCON2,4.21113,5.95299,0.38,1.4,0
READY,11.9046,12.0906,0.38,1.4,0
P0,5.41705,6.02685,0.38,1.4,0
P1,4.4343,13.3477,0.38,1.4,0
P2,4.59106,12.8503,0.38,1.4,0
P3,11.0212,5.82307,0.38,1.4,0
P4,5.04134,6.35867,0.38,1.4,0
P5,11.7261,5.70056,0.38,1.4,0
P6,13.4447,11.5503,0.38,1.4,0
P7,13.3925,5.11707,0.38,1.4,0
DFF_0,6.60189,8.60847,3.23,1.4,0
DFF_1,4.74324,10.8966,3.23,1.4,0
DFF_2,4.94725,11.9353,3.23,1.4,0
DFF_3,6.31612,5.53703,3.23,1.4,0
DFF_4,5.15256,12.4353,3.23,1.4,0
DFF_5,4.06986,5.46598,3.23,1.4,0
DFF_6,3.73166,12.5084,3.23,1.4,0
DFF_7,4.03778,5.75136,3.23,1.4,0
DFF_8,3.23214,13.0631,3.23,1.4,0
DFF_9,3.31173,12.7382,3.23,1.4,0
DFF_10,5.41134,5.29267,3.23,1.4,0
DFF_11,4.29886,10.9326,3.23,1.4,0
DFF_12,4.51941,7.1162,3.23,1.4,0
DFF_13,3.01881,7.9226,3.23,1.4,0
DFF_14,3.61667,5.66745,3.23,1.4,0
NOT_0,11.9306,12.6134,0.38,1.4,0
NOT_1,5.74563,12.6042,0.38,1.4,0
NOT_2,6.02128,5.01926,0.38,1.4,0
NOT_3,5.30055,5.35825,0.38,1.4,0
NOT_4,5.83549,4.18239,0.38,1.4,0
NOT_5,5.47101,7.9452,0.38,1.4,0
NOT_6,13.0619,12.1845,0.38,1.4,0
NOT_7,12.3379,12.4878,0.38,1.4,0
