cell_name,x,y,width,height,fixed
VDD,9.52358,13.945,0.38,1.4,0
CK,8.39144,13.2036,0.38,1.4,0
START,10.4658,5.55553,0.38,1.4,0
B0,14.7722,3.75462,0.38,1.4,0
B1,15.1409,7.57659,0.38,1.4,0
B2,7.75396,3.32584,0.38,1.4,0
B3,11.2154,13.7342,0.38,1.4,0
A0,6.24297,2.80944,0.38,1.4,0
A1,2.28195,0.0118646,0.38,1.4,0
A2,10.8302,13.7146,0.38,1.4,0
A3,6.63603,15.5396,0.38,1.4,0
CNTVCO2,4.68327,2.86701,0.38,1.4,0
CNTVCON2,0,8.15698,0.38,1.4,0
READY,13.2729,8.12516,0.38,1.4,0
P0,12.6454,8.44745,0.38,1.4,0
P1,5.49752,13.2455,0.38,1.4,0
P2,1.87733,11.5202,0.38,1.4,0
P3,9.89495,6.29032,0.38,1.4,0
P4,5.45263,9.48524,0.38,1.4,0
P5,10.1799,4.64272,0.38,1.4,0
P6,13.7418,8.42757,0.38,1.4,0
P7,9.8424,3.74892,0.38,1.4,0
DFF_0,10.3266,9.62228,3.23,1.4,0
DFF_1,10.8241,6.88571,3.23,1.4,0
DFF_2,8.58657,12.5005,3.23,1.4,0
DFF_3,5.06164,5.66754,3.23,1.4,0
DFF_4,2.05018,10.8198,3.23,1.4,0
DFF_5,3.92118,4.04709,3.23,1.4,0
DFF_6,5.60178,14.2114,3.23,1.4,0
DFF_7,8.43738,7.99065,3.23,1.4,0
DFF_8,2.11761,12.7653,3.23,1.4,0
DFF_9,5.27986,12.2271,3.23,1.4,0
DFF_10,9.05505,0.0199028,3.23,1.4,0
DFF_11,1.40829,9.07593,3.23,1.4,0
DFF_12,5.9157,10.2304,3.23,1.4,0
DFF_13,2.19939,7.35498,3.23,1.4,0
DFF_14,5.26336,7.73081,3.23,1.4,0
NOT_0,9.67916,10.8108,0.38,1.4,0
NOT_1,7.17493,15.6838,0.38,1.4,0
NOT_2,9.18603,5.23619,0.38,1.4,0
NOT_3,9.6321,5.18631,0.38,1.4,0
NOT_4,2.64404,0,0.38,1.4,0
NOT_5,4.99646,9.51133,0.38,1.4,0
NOT_6,13.9911,11.9196,0.38,1.4,0
NOT_7,11.8483,12.0862,0.38,1.4,0
NOT_8,12.0991,15.6302,0.38,1.4,0
NOT_9,14.8858,0.00414375,0.38,1.4,0
NOT_10,0,0.0138079,0.38,1.4,0
NOT_11,13.5326,11.9491,0.38,1.4,0
NOT_12,6.19891,0,0.38,1.4,0
NOT_13,14.0051,9.52551,0.38,1.4,0
NOT_14,13.3574,10.6518,0.38,1.4,0
NOT_15,16.1119,10.6032,0.38,1.4,0
NOT_16,0.0492223,5.82385,0.38,1.4,0
NOT_17,8.01875,15.7776,0.38,1.4,0
NOT_18,9.65393,0.018952,0.38,1.4,0
NOT_19,9.46226,3.88721,0.38,1.4,0
NOT_20,12.2354,10.8802,0.38,1.4,0
NOT_21,14.3441,8.59204,0.38,1.4,0
NOT_22,15.9429,9.5474,0.38,1.4,0
NOT_23,13.8402,10.7608,0.38,1.4,0
NOT_24,5.12268,2.7271,0.38,1.4,0
NOT_25,11.6324,3.50762,0.38,1.4,0
NOT_26,0.0460504,13.2073,0.38,1.4,0
NOT_27,12.5377,14.7734,0.38,1.4,0
NOT_28,0,3.90799,0.38,1.4,0
NOT_29,2.76149,5.09793,0.38,1.4,0
NOT_30,10.0658,14.9794,0.38,1.4,0
NOT_31,7.40701,0,0.38,1.4,0
NOT_32,13.4618,14.6226,0.38,1.4,0
NOT_33,9.53319,9.68366,0.38,1.4,0
NOT_34,10.1566,10.9189,0.38,1.4,0
NOT_35,2.79567,3.68899,0.38,1.4,0
NOT_36,13.3879,0.0202152,0.38,1.4,0
NOT_37,1.29393,5.16362,0.38,1.4,0
NOT_38,2.69707,14.1227,0.38,1.4,0
NOT_39,10.5198,14.5858,0.38,1.4,0
NOT_40,3.91337,2.89979,0.38,1.4,0
NOT_41,8.84257,3.25366,0.38,1.4,0
NOT_42,16.0067,8.42645,0.38,1.4,0
NOT_43,14.3281,5.1973,0.38,1.4,0
NOT_44,2.29789,15.7043,0.38,1.4,0
NOT_45,14.3658,4.09196,0.38,1.4,0
NOT_46,0.0312011,14.0689,0.38,1.4,0
NOT_47,8.91645,10.5234,0.38,1.4,0
NOT_48,5.23511,14.6954,0.38,1.4,0
NOT_49,15.5554,6.55676,0.38,1.4,0
NOT_50,10.1317,13.7937,0.38,1.4,0
NOT_51,0,6.82158,0.38,1.4,0
NOT_52,1.59629,0.00651623,0.38,1.4,0
NOT_53,13.1635,14.4128,0.38,1.4,0
NOT_54,5.65895,2.61584,0.38,1.4,0
NOT_55,11.2913,4.30998,0.38,1.4,0
NOT_56,6.63289,8.95761,0.38,1.4,0
AND3_0,12.585,11.6716,0.76,1.4,0
AND2_0,2.78923,15.5611,0.76,1.4,0
AND2_1,12.8502,0,0.76,1.4,0
AND2_2,13.4767,2.57503,0.76,1.4,0
AND3_1,4.93214,0,0.76,1.4,0
AND2_3,2.84364,0,0.76,1.4,0
AND2_4,8.48212,4.51381,0.76,1.4,0
AND2_5,10.8989,11.0485,0.76,1.4,0
AND3_2,7.65658,0,0.76,1.4,0
AND2_6,12.2424,0,0.76,1.4,0
AND2_7,14.2474,13.9855,0.76,1.4,0
AND2_8,14.3408,10.3797,0.76,1.4,0
AND2_9,0,16.3239,0.76,1.4,0
AND2_10,0.00202397,12.3905,0.76,1.4,0
AND2_11,0,1.88011,0.76,1.4,0
AND2_12,3.84201,5.93128,0.76,1.4,0
AND2_13,15.905,7.37595,0.76,1.4,0
AND2_14,11.6595,5.42258,0.76,1.4,0
AND2_15,15.5478,16.4548,0.76,1.4,0
AND2_16,13.4136,13.2509,0.76,1.4,0
AND2_17,4.44954,14.7149,0.76,1.4,0
AND2_18,1.09679,12.7455,0.76,1.4,0
AND2_19,1.66306,14.2987,0.76,1.4,0
AND2_20,0.00351802,11.2417,0.76,1.4,0
AND2_21,13.6736,0,0.76,1.4,0
AND2_22,10.1839,2.64414,0.76,1.4,0
AND2_23,15.8502,4.00397,0.76,1.4,0
AND2_24,14.5802,6.23257,0.76,1.4,0
AND2_25,0.455156,0,0.76,1.4,0
AND2_26,1.64805,2.62722,0.76,1.4,0
AND2_27,16.0448,5.55732,0.76,1.4,0
AND2_28,11.794,14.2931,0.76,1.4,0
AND2_29,0.859102,14.1371,0.76,1.4,0
AND2_30,3.02609,14.2421,0.76,1.4,0
AND2_31,0,15.0256,0.76,1.4,0
AND2_32,0.0493135,9.06771,0.76,1.4,0
AND2_33,16.1158,0,0.76,1.4,0
AND2_34,15.0841,4.79071,0.76,1.4,0
AND2_35,0.669352,4.14944,0.76,1.4,0
AND2_36,1.73298,5.23552,0.76,1.4,0
AND2_37,14.5752,16.2463,0.76,1.4,0
AND2_38,11.307,15.5368,0.76,1.4,0
AND2_39,5.59478,0.000532246,0.76,1.4,0
AND2_40,4.36632,0,0.76,1.4,0
OR2_0,14.8774,9.05364,0.76,1.4,0
OR2_1,1.97482,3.87486,0.76,1.4,0
OR2_2,0.883788,6.42478,0.76,1.4,0
OR3_0,12.1091,3.11854,0.76,1.4,0
OR2_3,12.1563,13.0342,0.76,1.4,0
OR3_1,14.4714,12.1916,0.76,1.4,0
OR2_4,12.9926,5.58463,0.76,1.4,0
OR3_2,8.91212,6.57989,0.76,1.4,0
OR2_5,8.32097,0,0.76,1.4,0
OR2_6,9.31126,15.3059,0.76,1.4,0
NAND3_0,10.99,2.98637,0.57,1.4,0
NAND2_0,7.06676,2.45558,0.57,1.4,0
NAND2_1,3.91502,0,0.57,1.4,0
NAND2_2,15.381,10.5075,0.57,1.4,0
NAND2_3,15.9272,12.8681,0.57,1.4,0
NAND2_4,13.9342,15.4142,0.57,1.4,0
NAND2_5,3.14764,4.63823,0.57,1.4,0
NAND2_6,16.4007,11.7567,0.57,1.4,0
NAND2_7,0.29038,7.6082,0.57,1.4,0
NAND2_8,3.07937,2.77122,0.57,1.4,0
NAND2_9,9.02326,2.84409,0.57,1.4,0
NAND2_10,13.0172,4.25925,0.57,1.4,0
NAND2_11,6.86156,0,0.57,1.4,0
NAND2_12,10.5218,15.7217,0.57,1.4,0
NAND2_13,14.4597,7.56614,0.57,1.4,0
NAND2_14,11.2294,0.0292498,0.57,1.4,0
NAND2_15,14.9923,13.321,0.57,1.4,0
NAND2_16,2.60749,6.0572,0.57,1.4,0
NAND2_17,1.7886,0.00302665,0.57,1.4,0
NOR2_0,8.41746,15.6127,0.57,1.4,0
NOR3_0,10.7156,4.18657,0.57,1.4,0
NOR2_1,13.6494,3.78088,0.57,1.4,0
NOR2_2,15.3278,11.867,0.57,1.4,0
