cell_name,x,y,width,height,fixed
VDD,12.6098,16.1046,0.38,1.4,0
CK,6.49091,10.6556,0.38,1.4,0
START,11.0014,7.60436,0.38,1.4,0
B0,16.2699,4.48491,0.38,1.4,0
B1,16.5632,6.32721,0.38,1.4,0
B2,6.56803,0,0.38,1.4,0
B3,12.5368,16.8,0.38,1.4,0
A0,3.08209,0,0.38,1.4,0
A1,0.0219081,0,0.38,1.4,0
A2,14.547,16.7648,0.38,1.4,0
A3,3.97481,16.356,0.38,1.4,0
CNTVCO2,4.52057,0.00375453,0.38,1.4,0
CNTVCON2,0,8.91293,0.38,1.4,0
READY,10.5746,8.84773,0.38,1.4,0
P0,8.81231,9.16336,0.38,1.4,0
P1,1.8967,16.1063,0.38,1.4,0
P2,2.12653,13.4922,0.38,1.4,0
P3,9.59683,4.04358,0.38,1.4,0
P4,3.43255,8.06846,0.38,1.4,0
P5,9.54728,5.70072,0.38,1.4,0
P6,12.572,8.89569,0.38,1.4,0
P7,10.8769,1.57375,0.38,1.4,0
DFF_0,7.93075,10.46,3.23,1.4,0
DFF_1,8.69564,8.46766,3.23,1.4,0
DFF_2,7.70215,12.766,3.23,1.4,0
DFF_3,5.55688,5.04389,3.23,1.4,0
DFF_4,1.0438,10.623,3.23,1.4,0
DFF_5,2.09588,2.76558,3.23,1.4,0
DFF_6,4.10873,12.8066,3.23,1.4,0
DFF_7,5.83674,7.98986,3.23,1.4,0
DFF_8,0.507135,15.9528,3.23,1.4,0
DFF_9,1.45939,13.6673,3.23,1.4,0
DFF_10,8.86888,0.116001,3.23,1.4,0
DFF_11,0,9.69253,3.23,1.4,0
DFF_12,5.65515,9.24073,3.23,1.4,0
DFF_13,0.100309,8.20249,3.23,1.4,0
DFF_14,2.1376,6.18514,3.23,1.4,0
NOT_0,10.9469,13.0863,0.38,1.4,0
NOT_1,6.5325,16.7842,0.38,1.4,0
NOT_2,5.21087,2.86631,0.38,1.4,0
NOT_3,5.46643,3.38427,0.38,1.4,0
NOT_4,1.61701,0,0.38,1.4,0
NOT_5,3.26465,9.0436,0.38,1.4,0
NOT_6,15.8376,14.3213,0.38,1.4,0
NOT_7,13.1488,14.1332,0.38,1.4,0
NOT_8,15.8075,16.8,0.38,1.4,0
NOT_9,16.6385,0,0.38,1.4,0
NOT_10,0,0,0.38,1.4,0
NOT_11,15.7457,13.2146,0.38,1.4,0
NOT_12,6.22209,0,0.38,1.4,0
NOT_13,14.7613,10.2169,0.38,1.4,0
NOT_14,11.5211,10.9931,0.38,1.4,0
NOT_15,14.8603,15.3098,0.38,1.4,0
NOT_16,0,2.81923,0.38,1.4,0
NOT_17,4.46575,13.2167,0.38,1.4,0
NOT_18,8.16294,0,0.38,1.4,0
NOT_19,8.64219,3.00479,0.38,1.4,0
NOT_20,10.5974,11.5429,0.38,1.4,0
NOT_21,12.8348,5.39679,0.38,1.4,0
NOT_22,16.8835,12.89,0.38,1.4,0
NOT_23,15.1395,13.3734,0.38,1.4,0
NOT_24,1.25263,0.286579,0.38,1.4,0
NOT_25,14.5396,1.85392,0.38,1.4,0
NOT_26,0,13.6719,0.38,1.4,0
NOT_27,14.6022,16.8,0.38,1.4,0
NOT_28,0,3.85528,0.38,1.4,0
NOT_29,1.1157,2.94416,0.38,1.4,0
NOT_30,10.8414,16.8,0.38,1.4,0
NOT_31,7.30198,0,0.38,1.4,0
NOT_32,16.4029,16.8,0.38,1.4,0
NOT_33,8.85478,11.5691,0.38,1.4,0
NOT_34,10.0616,11.4204,0.38,1.4,0
NOT_35,1.56117,2.44612,0.38,1.4,0
NOT_36,13.1479,0.687519,0.38,1.4,0
NOT_37,0,6.16969,0.38,1.4,0
NOT_38,0,14.92,0.38,1.4,0
NOT_39,11.7151,16.8,0.38,1.4,0
NOT_40,0,2.8907,0.38,1.4,0
NOT_41,4.88207,2.15464,0.38,1.4,0
