cell_name,x,y,width,height,fixed
VDD,13.5872,12.1842,0.38,1.4,0
CK,8.21722,9.0256,0.38,1.4,0
START,9.08957,9.04259,0.38,1.4,0
B0,13.4839,8.73282,0.38,1.4,0
B1,11.5512,10.0743,0.38,1.4,0
B2,9.83214,5.4452,0.38,1.4,0
B3,8.62215,11.0968,0.38,1.4,0
A0,7.49557,5.36574,0.38,1.4,0
A1,3.47046,4.79665,0.38,1.4,0
A2,10.2991,11.9864,0.38,1.4,0
A3,8.22272,13.8223,0.38,1.4,0
CNTVCO2,8.76848,6.66389,0.38,1.4,0
CNTVCON2,6.97924,8.72109,0.38,1.4,0
READY,9.13647,9.32554,0.38,1.4,0
P0,8.13661,8.61961,0.38,1.4,0
P1,7.2024,10.5796,0.38,1.4,0
P2,7.35917,10.0822,0.38,1.4,0
P3,8.53327,8.59117,0.38,1.4,0
P4,7.80945,8.72964,0.38,1.4,0
P5,9.24188,8.46866,0.38,1.4,0
P6,10.6766,8.78215,0.38,1.4,0
P7,10.6244,7.88517,0.38,1.4,0
DFF_0,7.29972,8.86128,3.23,1.4,0
DFF_1,7.06677,8.9812,3.23,1.4,0
DFF_2,7.03138,9.18567,3.23,1.4,0
DFF_3,8.27892,8.30513,3.23,1.4,0
DFF_4,7.92066,9.66722,3.23,1.4,0
DFF_5,6.83797,8.23409,3.23,1.4,0
DFF_6,6.49977,9.74026,3.23,1.4,0
DFF_7,6.80589,8.51946,3.23,1.4,0
DFF_8,6.00024,10.295,3.23,1.4,0
DFF_9,6.07983,9.97009,3.23,1.4,0
DFF_10,7.24419,8.06077,3.23,1.4,0
DFF_11,7.06697,9.22947,3.23,1.4,0
DFF_12,7.08689,8.95406,3.23,1.4,0
DFF_13,5.78692,9.174,3.23,1.4,0
DFF_14,6.38477,8.43556,3.23,1.4,0
NOT_0,9.16245,9.84529,0.38,1.4,0
NOT_1,8.51374,9.83609,0.38,1.4,0
NOT_2,8.78939,7.78736,0.38,1.4,0
NOT_3,8.06865,8.12635,0.38,1.4,0
NOT_4,8.6036,6.9505,0.38,1.4,0
