cell_name,x,y,width,height,fixed
VDD,8.56294,8.38515,0.38,1.4,0
CK,10.9008,9.8668,0.38,1.4,0
START,16.7588,13.7253,0.38,1.4,0
B0,16.7588,16.8,0.38,1.4,0
B1,0,11.6257,0.38,1.4,0
B2,0,0,0.38,1.4,0
B3,16.7588,16.8,0.38,1.4,0
A0,0,7.55522,0.38,1.4,0
A1,0,12.3704,0.38,1.4,0
A2,8.04165,0,0.38,1.4,0
A3,0,16.8,0.38,1.4,0
P4,16.7588,3.75558,0.38,1.4,0
P5,0,10.2539,0.38,1.4,0
P6,16.7588,8.21836,0.38,1.4,0
P7,6.86583,16.8,0.38,1.4,0
P0,9.15412,16.8,0.38,1.4,0
P1,0,14.8999,0.38,1.4,0
P2,0,13.7888,0.38,1.4,0
P3,0,14.895,0.38,1.4,0
CNTVCON2,16.7588,16.8,0.38,1.4,0
CNTVCO2,16.7588,0,0.38,1.4,0
READY,0,5.6925,0.38,1.4,0
DFF_0,1.96339,16.8,3.23,1.4,0
DFF_1,0,7.06607,3.23,1.4,0
DFF_2,2.91248,0,3.23,1.4,0
DFF_3,13.9088,0,3.23,1.4,0
DFF_4,0,16.8,3.23,1.4,0
DFF_5,13.9088,16.8,3.23,1.4,0
DFF_6,0,0,3.23,1.4,0
DFF_7,0,0,3.23,1.4,0
DFF_8,0,0,3.23,1.4,0
DFF_9,13.9088,16.8,3.23,1.4,0
DFF_10,0,0,3.23,1.4,0
DFF_11,13.9088,16.722,3.23,1.4,0
DFF_12,3.62398,0,3.23,1.4,0
DFF_13,0,16.8,3.23,1.4,0
DFF_14,0,0,3.23,1.4,0
NOT_0,16.7588,0,0.38,1.4,0
NOT_1,16.7588,1.92125,0.38,1.4,0
NOT_2,0,7.30861,0.38,1.4,0
NOT_3,0,16.8,0.38,1.4,0
NOT_4,16.7588,0,0.38,1.4,0
NOT_5,0,0,0.38,1.4,0
NOT_6,16.7588,0,0.38,1.4,0
NOT_7,16.7588,16.8,0.38,1.4,0
NOT_8,16.7588,16.8,0.38,1.4,0
NOT_9,0,0,0.38,1.4,0
NOT_10,16.7588,16.8,0.38,1.4,0
NOT_11,16.7588,16.8,0.38,1.4,0
NOT_12,0,2.03169,0.38,1.4,0
NOT_13,0,0,0.38,1.4,0
NOT_14,16.7588,0,0.38,1.4,0
NOT_15,0,0,0.38,1.4,0
NOT_16,16.7588,0,0.38,1.4,0
NOT_17,0,3.07487,0.38,1.4,0
NOT_18,0,16.8,0.38,1.4,0
NOT_19,0,0,0.38,1.4,0
NOT_20,16.7588,0,0.38,1.4,0
NOT_21,16.7588,16.8,0.38,1.4,0
NOT_22,16.7588,0,0.38,1.4,0
NOT_23,0,0,0.38,1.4,0
NOT_24,16.7588,16.8,0.38,1.4,0
NOT_25,0,16.8,0.38,1.4,0
NOT_26,16.7588,0,0.38,1.4,0
NOT_27,0,2.66523,0.38,1.4,0
NOT_28,0,16.8,0.38,1.4,0
NOT_29,13.2001,0,0.38,1.4,0
NOT_30,16.7588,16.8,0.38,1.4,0
NOT_31,0,16.8,0.38,1.4,0
NOT_32,0,0,0.38,1.4,0
NOT_33,0,16.8,0.38,1.4,0
NOT_34,0,16.8,0.38,1.4,0
NOT_35,15.329,16.8,0.38,1.4,0
NOT_36,0,16.8,0.38,1.4,0
NOT_37,16.7588,0,0.38,1.4,0
NOT_38,0,0,0.38,1.4,0
NOT_39,14.6817,16.8,0.38,1.4,0
NOT_40,16.7588,0,0.38,1.4,0
NOT_41,0,16.8,0.38,1.4,0
NOT_42,0,16.8,0.38,1.4,0
NOT_43,0,16.8,0.38,1.4,0
NOT_44,0,16.8,0.38,1.4,0
NOT_45,0,0,0.38,1.4,0
NOT_46,16.7588,0,0.38,1.4,0
NOT_47,16.7588,9.45625,0.38,1.4,0
NOT_48,16.5989,0,0.38,1.4,0
NOT_49,16.7588,0,0.38,1.4,0
NOT_50,16.7588,0,0.38,1.4,0
NOT_51,0,16.8,0.38,1.4,0
NOT_52,16.7588,0,0.38,1.4,0
NOT_53,0,0,0.38,1.4,0
NOT_54,16.7588,0,0.38,1.4,0
NOT_55,0,0.483569,0.38,1.4,0
NOT_56,0,16.8,0.38,1.4,0
NOT_57,16.7588,16.8,0.38,1.4,0
NOT_58,16.7588,0,0.38,1.4,0
AND2_0,0,0,0.76,1.4,0
AND2_1,0,16.8,0.76,1.4,0
AND2_2,0,0,0.76,1.4,0
AND2_3,16.3788,2.0279,0.76,1.4,0
AND2_4,13.2218,0,0.76,1.4,0
AND2_5,16.3788,0,0.76,1.4,0
AND2_6,16.3788,0,0.76,1.4,0
AND2_7,16.3788,0,0.76,1.4,0
AND2_8,16.3788,0,0.76,1.4,0
AND2_9,16.3788,16.8,0.76,1.4,0
AND2_10,0,16.8,0.76,1.4,0
AND2_11,0,2.5915,0.76,1.4,0
AND2_12,0,0,0.76,1.4,0
AND2_13,0,16.8,0.76,1.4,0
AND2_14,11.8067,0,0.76,1.4,0
AND2_15,0.249773,0,0.76,1.4,0
AND2_16,16.3788,0,0.76,1.4,0
AND2_17,16.3788,16.8,0.76,1.4,0
AND2_18,0,0,0.76,1.4,0
AND2_19,16.3788,16.8,0.76,1.4,0
AND2_20,0,0,0.76,1.4,0
AND2_21,0,0,0.76,1.4,0
AND2_22,11.0781,0,0.76,1.4,0
AND2_23,16.3788,0,0.76,1.4,0
AND2_24,14.617,16.8,0.76,1.4,0
AND2_25,0,16.8,0.76,1.4,0
AND3_0,16.3788,0,0.76,1.4,0
AND2_26,16.3788,16.8,0.76,1.4,0
AND2_27,16.3788,0,0.76,1.4,0
AND2_28,0,16.8,0.76,1.4,0
AND2_29,0,16.8,0.76,1.4,0
AND2_30,16.3788,0,0.76,1.4,0
AND2_31,0,0,0.76,1.4,0
AND2_32,16.3788,0,0.76,1.4,0
AND3_1,16.3788,15.9618,0.76,1.4,0
AND2_33,0,16.8,0.76,1.4,0
AND2_34,16.3788,0,0.76,1.4,0
AND2_35,0,16.8,0.76,1.4,0
AND3_2,3.36399,16.8,0.76,1.4,0
AND2_36,0,16.8,0.76,1.4,0
AND2_37,0,16.8,0.76,1.4,0
AND2_38,0,16.8,0.76,1.4,0
AND2_39,0,0,0.76,1.4,0
AND2_40,16.3788,0,0.76,1.4,0
OR2_0,0,16.8,0.76,1.4,0
OR2_1,0,0,0.76,1.4,0
OR2_2,0,0,0.76,1.4,0
OR2_3,16.3788,0,0.76,1.4,0
OR2_4,16.3788,16.8,0.76,1.4,0
OR2_5,16.3788,16.8,0.76,1.4,0
OR3_0,16.3788,16.8,0.76,1.4,0
OR3_1,0,16.8,0.76,1.4,0
OR3_2,16.3788,0,0.76,1.4,0
NAND3_0,16.5688,0,0.57,1.4,0
NAND2_0,0,16.8,0.57,1.4,0
NAND2_1,16.5688,16.8,0.57,1.4,0
NAND2_2,0,0,0.57,1.4,0
NAND2_3,0,0,0.57,1.4,0
NAND2_4,0,16.8,0.57,1.4,0
NAND2_5,0,0,0.57,1.4,0
NAND2_6,16.5688,16.8,0.57,1.4,0
NAND2_7,16.5688,16.8,0.57,1.4,0
NAND2_8,0,0,0.57,1.4,0
NAND2_9,16.1285,0.437834,0.57,1.4,0
NAND2_10,16.5688,0,0.57,1.4,0
NAND2_11,0,0,0.57,1.4,0
NAND2_12,16.5688,0,0.57,1.4,0
