cell_name,x,y,width,height,fixed
VDD,8.5962,8.42689,0.38,1.4,0
CK,13.2017,8.46476,0.38,1.4,0
START,16.7588,13.1679,0.38,1.4,0
B0,16.7588,16.8,0.38,1.4,0
B1,0,16.8,0.38,1.4,0
B2,0,0,0.38,1.4,0
B3,16.7588,16.8,0.38,1.4,0
A0,0,14.135,0.38,1.4,0
A1,0,5.55452,0.38,1.4,0
A2,1.18889,0,0.38,1.4,0
A3,0,16.8,0.38,1.4,0
P4,16.7588,3.14969,0.38,1.4,0
P5,0,10.674,0.38,1.4,0
P6,16.7588,8.81772,0.38,1.4,0
P7,9.1688,16.8,0.38,1.4,0
P0,8.91828,16.8,0.38,1.4,0
P1,0,13.4432,0.38,1.4,0
P2,0,13.5359,0.38,1.4,0
P3,0,13.4595,0.38,1.4,0
CNTVCON2,16.7588,16.8,0.38,1.4,0
CNTVCO2,16.7588,0,0.38,1.4,0
READY,0,4.00549,0.38,1.4,0
DFF_0,2.16328,16.8,3.23,1.4,0
DFF_1,0,9.14411,3.23,1.4,0
DFF_2,2.03826,0,3.23,1.4,0
DFF_3,13.9088,0,3.23,1.4,0
DFF_4,0,16.8,3.23,1.4,0
DFF_5,13.9088,16.8,3.23,1.4,0
DFF_6,0,0,3.23,1.4,0
DFF_7,0,0,3.23,1.4,0
DFF_8,0,0,3.23,1.4,0
DFF_9,13.9088,16.8,3.23,1.4,0
DFF_10,0,0,3.23,1.4,0
DFF_11,13.9088,16.8,3.23,1.4,0
DFF_12,10.4133,0,3.23,1.4,0
DFF_13,0,16.8,3.23,1.4,0
DFF_14,0,0,3.23,1.4,0
NOT_0,16.7588,0,0.38,1.4,0
NOT_1,16.7588,8.57135,0.38,1.4,0
NOT_2,0,14.1436,0.38,1.4,0
NOT_3,0,16.8,0.38,1.4,0
NOT_4,16.7588,0,0.38,1.4,0
NOT_5,0,0,0.38,1.4,0
NOT_6,16.7588,0,0.38,1.4,0
NOT_7,16.7588,16.8,0.38,1.4,0
NOT_8,16.7588,16.8,0.38,1.4,0
NOT_9,0,0,0.38,1.4,0
NOT_10,16.7588,16.8,0.38,1.4,0
NOT_11,16.7588,16.8,0.38,1.4,0
NOT_12,0,8.69686,0.38,1.4,0
NOT_13,0,0,0.38,1.4,0
NOT_14,16.7588,0,0.38,1.4,0
NOT_15,0,0,0.38,1.4,0
NOT_16,16.7588,0,0.38,1.4,0
NOT_17,0,9.83597,0.38,1.4,0
NOT_18,0,16.8,0.38,1.4,0
NOT_19,0,0,0.38,1.4,0
NOT_20,16.7588,0,0.38,1.4,0
NOT_21,16.7588,16.8,0.38,1.4,0
NOT_22,16.7588,0,0.38,1.4,0
NOT_23,0,0,0.38,1.4,0
NOT_24,16.7588,16.8,0.38,1.4,0
NOT_25,0,16.8,0.38,1.4,0
NOT_26,16.7588,0,0.38,1.4,0
NOT_27,0,9.08111,0.38,1.4,0
NOT_28,0,16.8,0.38,1.4,0
NOT_29,6.41365,0,0.38,1.4,0
NOT_30,16.7588,16.8,0.38,1.4,0
NOT_31,0,16.8,0.38,1.4,0
NOT_32,0,4.9506,0.38,1.4,0
NOT_33,0,12.5506,0.38,1.4,0
NOT_34,0,16.8,0.38,1.4,0
NOT_35,16.7588,16.8,0.38,1.4,0
NOT_36,0,16.8,0.38,1.4,0
NOT_37,16.7588,0,0.38,1.4,0
NOT_38,0,0,0.38,1.4,0
NOT_39,16.7588,16.8,0.38,1.4,0
NOT_40,16.7588,0,0.38,1.4,0
NOT_41,0,16.8,0.38,1.4,0
NOT_42,0,16.8,0.38,1.4,0
NOT_43,0,16.8,0.38,1.4,0
NOT_44,0,16.8,0.38,1.4,0
NOT_45,0,0,0.38,1.4,0
NOT_46,16.7588,0,0.38,1.4,0
NOT_47,16.7588,16.3009,0.38,1.4,0
NOT_48,16.7588,0,0.38,1.4,0
NOT_49,16.7588,0,0.38,1.4,0
NOT_50,16.7588,0,0.38,1.4,0
NOT_51,0,16.8,0.38,1.4,0
NOT_52,16.7588,0,0.38,1.4,0
NOT_53,0,0,0.38,1.4,0
NOT_54,16.7588,0,0.38,1.4,0
NOT_55,0,6.6782,0.38,1.4,0
NOT_56,0,16.8,0.38,1.4,0
NOT_57,16.7588,16.8,0.38,1.4,0
NOT_58,16.7588,0,0.38,1.4,0
AND2_0,0,0,0.76,1.4,0
AND2_1,0,16.8,0.76,1.4,0
AND2_2,0,0,0.76,1.4,0
AND2_3,16.3788,8.27897,0.76,1.4,0
AND2_4,6.45573,0,0.76,1.4,0
AND2_5,16.3788,0,0.76,1.4,0
AND2_6,16.3788,0,0.76,1.4,0
AND2_7,16.3788,0,0.76,1.4,0
AND2_8,16.3788,0,0.76,1.4,0
AND2_9,16.3788,16.8,0.76,1.4,0
AND2_10,0,16.8,0.76,1.4,0
AND2_11,0,0,0.76,1.4,0
AND2_12,0,0,0.76,1.4,0
AND2_13,0,16.8,0.76,1.4,0
AND2_14,4.98745,0,0.76,1.4,0
AND2_15,0,0,0.76,1.4,0
AND2_16,16.3788,0,0.76,1.4,0
AND2_17,16.3788,16.8,0.76,1.4,0
AND2_18,0,0,0.76,1.4,0
AND2_19,16.3788,16.8,0.76,1.4,0
AND2_20,0,0,0.76,1.4,0
AND2_21,0,0,0.76,1.4,0
AND2_22,4.2455,0,0.76,1.4,0
AND2_23,16.3788,0,0.76,1.4,0
AND2_24,7.99168,16.8,0.76,1.4,0
AND2_25,0,16.8,0.76,1.4,0
AND3_0,16.3788,0,0.76,1.4,0
AND2_26,16.3788,16.8,0.76,1.4,0
AND2_27,16.3788,0,0.76,1.4,0
AND2_28,0,16.8,0.76,1.4,0
AND2_29,0,16.8,0.76,1.4,0
AND2_30,16.3788,0,0.76,1.4,0
AND2_31,0,0,0.76,1.4,0
AND2_32,16.3788,0,0.76,1.4,0
AND3_1,16.3788,9.57881,0.76,1.4,0
AND2_33,0,16.8,0.76,1.4,0
AND2_34,16.3788,0,0.76,1.4,0
AND2_35,0,16.8,0.76,1.4,0
AND3_2,0,16.8,0.76,1.4,0
AND2_36,0,16.8,0.76,1.4,0
AND2_37,0,16.8,0.76,1.4,0
AND2_38,0,16.8,0.76,1.4,0
AND2_39,0,0,0.76,1.4,0
AND2_40,16.3788,0,0.76,1.4,0
OR2_0,0,16.8,0.76,1.4,0
OR2_1,0,0,0.76,1.4,0
OR2_2,0,0,0.76,1.4,0
OR2_3,16.3788,0,0.76,1.4,0
OR2_4,16.3788,16.8,0.76,1.4,0
OR2_5,16.3788,16.8,0.76,1.4,0
OR3_0,16.3788,16.8,0.76,1.4,0
OR3_1,0,16.8,0.76,1.4,0
OR3_2,16.3788,0,0.76,1.4,0
NAND3_0,16.5688,0,0.57,1.4,0
NAND2_0,0,16.8,0.57,1.4,0
NAND2_1,16.5688,16.8,0.57,1.4,0
NAND2_2,0,0,0.57,1.4,0
NAND2_3,0,0,0.57,1.4,0
NAND2_4,0,16.8,0.57,1.4,0
NAND2_5,0,0,0.57,1.4,0
NAND2_6,16.5688,16.8,0.57,1.4,0
NAND2_7,16.5688,16.8,0.57,1.4,0
NAND2_8,0,0,0.57,1.4,0
NAND2_9,16.5688,0,0.57,1.4,0
NAND2_10,16.5688,0,0.57,1.4,0
NAND2_11,0,0,0.57,1.4,0
NAND2_12,16.5688,0,0.57,1.4,0
NAND2_13,16.5688,16.8,0.57,1.4,0
NAND2_14,16.5688,0,0.57,1.4,0
NAND2_15,0,0,0.57,1.4,0
NAND2_16,0,16.8,0.57,1.4,0
NOR3_0,16.5688,0,0.57,1.4,0
NOR2_0,0,0,0.57,1.4,0
NOR2_1,0,16.8,0.57,1.4,0
NOR2_2,16.5688,16.8,0.57,1.4,0
NOR2_3,0,16.8,0.57,1.4,0
NOR2_4,0,16.8,0.57,1.4,0
NOR2_5,16.5688,0,0.57,1.4,0
NOR2_6,16.5688,0,0.57,1.4,0
NOR2_7,16.5688,0,0.57,1.4,0
NOR2_8,16.5688,4.9277,0.57,1.4,0
NOR2_9,0,16.8,0.57,1.4,0
NOR2_10,0,0,0.57,1.4,0
NOR2_11,0,16.8,0.57,1.4,0
NOR2_12,16.5688,0,0.57,1.4,0
NOR2_13,5.84353,16.8,0.57,1.4,0
NOR2_14,0,0,0.57,1.4,0
NOR2_15,0,16.8,0.57,1.4,0
NOR2_16,16.5688,16.8,0.57,1.4,0
NOR2_17,16.5688,0,0.57,1.4,0
NOR2_18,0,16.8,0.57,1.4,0
NOR2_19,0,0,0.57,1.4,0
NOR2_20,0,16.8,0.57,1.4,0
NOR2_21,16.5688,0,0.57,1.4,0
NOR2_22,0,16.8,0.57,1.4,0
NOR2_23,16.5688,0,0.57,1.4,0
NOR2_24,16.5688,0,0.57,1.4,0
NOR2_25,16.5688,0,0.57,1.4,0
NOR2_26,16.5688,0,0.57,1.4,0
NOR2_27,16.5688,0,0.57,1.4,0
NOR2_28,0,16.8,0.57,1.4,0
