cell_name,x,y,width,height,fixed
VDD,9.08913,13.1397,0.38,1.4,0
CK,8.56041,11.6067,0.38,1.4,0
START,16.7588,16.8,0.38,1.4,0
B0,13.0975,14.6143,0.38,1.4,0
B1,0,7.0687,0.38,1.4,0
B2,5.66124,2.13869,0.38,1.4,0
B3,16.7588,9.70631,0.38,1.4,0
A0,4.60995,12.6336,0.38,1.4,0
A1,0.116092,15.1276,0.38,1.4,0
A2,16.7588,2.62997,0.38,1.4,0
A3,6.14024,16.8,0.38,1.4,0
P4,16.0994,4.42555,0.38,1.4,0
P5,7.20918,9.93261,0.38,1.4,0
P6,13.7281,6.1407,0.38,1.4,0
P7,14.514,16.8,0.38,1.4,0
P0,7.35962,14.8887,0.38,1.4,0
P1,2.85936,14.972,0.38,1.4,0
P2,4.70736,16.8,0.38,1.4,0
P3,2.00573,14.8982,0.38,1.4,0
CNTVCON2,16.7588,13.842,0.38,1.4,0
CNTVCO2,16.7588,0.9764,0.38,1.4,0
READY,1.14465,4.44429,0.38,1.4,0
DFF_0,2.37246,12.9611,3.23,1.4,0
DFF_1,0,4.05486,3.23,1.4,0
DFF_2,4.88025,0,3.23,1.4,0
DFF_3,12.2256,0,3.23,1.4,0
DFF_4,0,16.8,3.23,1.4,0
DFF_5,13.9088,16.8,3.23,1.4,0
DFF_6,1.69164,0.95874,3.23,1.4,0
DFF_7,2.39198,2.21764,3.23,1.4,0
DFF_8,7.64505,5.42965,3.23,1.4,0
DFF_9,13.9088,14.523,3.23,1.4,0
DFF_10,4.16198,5.26322,3.23,1.4,0
DFF_11,13.9088,6.6757,3.23,1.4,0
DFF_12,3.01385,1.24914,3.23,1.4,0
DFF_13,2.02494,11.3108,3.23,1.4,0
DFF_14,0,6.38876,3.23,1.4,0
NOT_0,16.7588,6.73157,0.38,1.4,0
NOT_1,14.8262,1.57966,0.38,1.4,0
NOT_2,0,4.25918,0.38,1.4,0
NOT_3,6.49505,13.8067,0.38,1.4,0
NOT_4,12.9261,3.15509,0.38,1.4,0
NOT_5,10.0134,0.469742,0.38,1.4,0
NOT_6,13.3911,1.53622,0.38,1.4,0
NOT_7,14.9797,15.3465,0.38,1.4,0
NOT_8,15.38,14.401,0.38,1.4,0
NOT_9,0.658874,1.75607,0.38,1.4,0
NOT_10,16.7588,13.1248,0.38,1.4,0
NOT_11,11.8793,14.8838,0.38,1.4,0
